# Sesion:6 Fecha:2026-03-26 20:12:29 Shots:1 Duracion:11,36s
tSeg,yaw,roll,gx,gy,gz,gmag,lax,lay,laz,lamag,ax,ay,az,temp,mx,my,mz,cs,cg,ca,cm,pitchLat
0.6310,0.071289,-0.202881,0.819824,-0.530762,-31.3164
0.6390,0.073486,-0.199890,0.818848,-0.533020,-31.0789
0.6430,0.076355,-0.196167,0.817383,-0.536255,-30.7619
0.6510,0.079224,-0.192078,0.816040,-0.539368,-30.4411
0.6590,0.079224,-0.192078,0.816040,-0.539368,-30.1364
0.6680,0.081909,-0.187683,0.815124,-0.541870,-29.8674
0.6760,0.084412,-0.183044,0.814575,-0.543945,-29.6270
0.6810,0.086853,-0.178284,0.814087,-0.545776,-29.3955
0.6890,0.086853,-0.178284,0.814087,-0.545776,-29.1757
0.6970,0.089233,-0.173523,0.813843,-0.547302,-28.9771
0.7050,0.091980,-0.168701,0.813538,-0.548889,-28.7645
0.7090,0.091980,-0.168701,0.813538,-0.548889,-28.5631
0.7210,0.094849,-0.164246,0.813110,-0.550354,-28.3580
0.7290,0.097778,-0.160706,0.812500,-0.551758,-28.1543
0.7330,0.100403,-0.158508,0.811645,-0.553162,-27.9507
0.7410,0.102295,-0.157959,0.810547,-0.554565,-27.7508
0.7500,0.102295,-0.157959,0.810547,-0.554565,-27.5610
0.7580,0.103394,-0.159363,0.809265,-0.555908,-27.3859
0.7660,0.102966,-0.162537,0.808411,-0.556274,-27.3030
0.7700,0.099487,-0.168030,0.809387,-0.553894,-27.4656
0.7790,0.099487,-0.168030,0.809387,-0.553894,-27.6201
0.7870,0.094360,-0.173950,0.810425,-0.551392,-27.8137
0.7950,0.088379,-0.180115,0.811218,-0.549316,-28.0071
0.7990,0.082336,-0.185730,0.811645,-0.547668,-28.1733
0.8110,0.082336,-0.185730,0.811645,-0.547668,-28.3312
0.8190,0.077271,-0.190063,0.811096,-0.547729,-28.3652
0.8240,0.072144,-0.194397,0.809509,-0.549255,-28.2928
0.8310,0.066711,-0.199036,0.807068,-0.551880,-28.1403
0.8400,0.066711,-0.199036,0.807068,-0.551880,-27.9953
0.8480,0.061340,-0.203552,0.803894,-0.555481,-27.7716
0.8520,0.056702,-0.207886,0.799866,-0.560120,-27.4521
0.8600,0.056702,-0.207886,0.799866,-0.560120,-27.1056
0.8680,0.052429,-0.212402,0.795349,-0.565308,-26.7457
0.8770,0.048096,-0.216675,0.790894,-0.570251,-26.3836
0.8850,0.044189,-0.219788,0.786499,-0.575500,-25.9882
0.8890,0.044189,-0.219788,0.786499,-0.575500,-25.6539
0.9010,0.040283,-0.221863,0.782654,-0.580139,-25.3069
0.9090,0.036316,-0.223206,0.779053,-0.584717,-24.9595
0.9140,0.032654,-0.223999,0.775024,-0.590027,-24.5444
0.9210,0.028809,-0.224915,0.770813,-0.595337,-24.1107
0.9300,0.028809,-0.224915,0.770813,-0.595337,-23.6987
0.9380,0.025024,-0.225769,0.766846,-0.600281,-23.2963
0.9460,0.021606,-0.225952,0.763062,-0.605164,-22.8830
0.9510,0.018616,-0.225586,0.759521,-0.609863,-22.4700
0.9590,0.018616,-0.225586,0.759521,-0.609863,-22.0777
0.9670,0.015808,-0.224854,0.756348,-0.614075,-21.7047
0.9750,0.013306,-0.223572,0.753540,-0.618042,-21.3383
0.9830,0.011292,-0.221802,0.750854,-0.622009,-20.9633
0.9910,0.011292,-0.221802,0.750854,-0.622009,-20.6071
0.9990,0.009705,-0.219604,0.748291,-0.625854,-20.2387
1.0040,0.008484,-0.216797,0.745850,-0.629822,-19.8558
1.0120,0.007202,-0.213623,0.743530,-0.633606,-19.4729
1.0200,0.007202,-0.213623,0.743530,-0.633606,-19.1091
1.0280,0.006226,-0.210083,0.741150,-0.637634,-18.7196
1.0370,0.005371,-0.206421,0.738525,-0.641846,-18.2975
1.0410,0.004456,-0.203125,0.735962,-0.645813,-17.8803
1.0490,0.004456,-0.203125,0.735962,-0.645813,-17.4840
1.0580,0.003357,-0.200317,0.733887,-0.649048,-17.1321
1.0650,0.002136,-0.197937,0.732178,-0.651672,-16.8139
1.0730,0.000854,-0.195740,0.730957,-0.653748,-16.5407
