# Sesion:3 Fecha:2026-03-08 15:38:50 Shots:0 Duracion:14,95s
tSeg,yaw,roll,gx,gy,gz,gmag,lax,lay,laz,lamag,ax,ay,az,temp,mx,my,mz,cs,cg,ca,cm
8.0980,14.9375,-12.9375,103.8486,-487.0141,-3.5810,497.9761,0.0800,-0.0600,-0.1400,0.1720,2.2800,-0.1000,-9.7000,26,-7.1875,-6.5000,44.5625,0,0,0,1
8.1180,14.9375,-12.8125,85.9437,-454.7853,46.5528,465.1700,0.1500,-0.0900,-0.0900,0.1967,2.3300,-0.1400,-9.6500,26,-7.5000,-6.7500,43.7500,0,0,0,1
8.1390,14.9375,-12.6875,60.8768,-508.5001,64.4578,516.1716,0.1100,-0.0600,-0.1600,0.2032,2.2500,-0.1200,-9.7300,26,-7.5000,-6.7500,43.7500,0,0,0,1
8.1590,15.0000,-12.5000,60.8768,-497.7571,28.6479,502.2836,0.0700,-0.0500,-0.2000,0.2177,2.1900,-0.1100,-9.7700,26,-7.1875,-6.5000,43.7500,0,0,0,1
8.1800,15.0000,-12.3750,171.8873,-547.8909,-32.2289,575.1246,0.1000,-0.1000,-0.1300,0.1921,2.1900,-0.1700,-9.7100,26,-7.1875,-6.5000,43.7500,0,0,0,1
8.2000,14.9375,-12.0625,282.8979,-737.6832,-111.0106,797.8290,0.1900,-0.0200,-0.0900,0.2112,2.2400,-0.1000,-9.6800,26,-7.1875,-6.5000,43.7500,0,0,0,1
8.2170,14.8750,-11.9375,322.2888,-895.2466,-179.0493,968.1917,0.1700,-0.0100,-0.2100,0.2704,2.1700,-0.1100,-9.8100,26,-6.5000,-6.1875,44.5625,0,0,0,1
8.2370,14.8125,-11.6250,286.4789,-866.5987,-118.1725,920.3414,0.2500,-0.0600,-0.0100,0.2573,2.2000,-0.1700,-9.6100,26,-6.5000,-6.1875,44.5625,0,0,0,1
8.2580,14.8125,-11.3125,264.9930,-802.1409,-28.6479,845.2645,0.1900,-0.0700,-0.0500,0.2086,2.1000,-0.2000,-9.6600,26,-6.0625,-6.5000,45.0000,0,0,0,1
8.2780,14.7500,-11.0625,125.3345,-748.4262,-17.9049,759.0593,0.2100,0.0200,-0.1700,0.2709,2.0800,-0.1100,-9.8000,26,-6.0625,-6.5000,45.0000,0,0,0,1
8.2980,14.7500,-10.7500,46.5528,-723.3593,14.3239,724.9972,0.1800,-0.1000,0.0500,0.2119,2.0100,-0.2400,-9.5800,26,-6.0625,-6.5000,45.0000,0,0,0,1
8.3190,14.7500,-10.6250,32.2289,-880.9226,3.5810,881.5192,0.2300,-0.0500,0.0600,0.2429,2.0200,-0.2000,-9.5700,26,-5.2500,-6.2500,44.5625,0,0,0,1
8.3390,14.7500,-10.3125,111.0106,-1013.4191,21.4859,1019.7075,0.1000,-0.0900,-0.1500,0.2015,1.8300,-0.2400,-9.8000,26,-5.2500,-6.2500,44.5625,0,0,0,1
8.3560,14.7500,-10.0000,32.2289,-870.1797,35.8099,871.5123,0.0400,-0.0300,-0.3100,0.3140,1.7200,-0.1800,-9.9700,26,-6.0625,-6.2500,45.3750,0,0,0,1
8.3800,14.7500,-9.6875,-103.8486,-737.6832,71.6197,748.3919,0.1500,-0.1100,0.0200,0.1871,1.7900,-0.2600,-9.6400,26,-6.0625,-6.2500,45.3750,0,0,0,1
8.3970,14.8125,-9.3125,-286.4789,-959.7044,100.2676,1006.5567,0.1400,-0.1500,0.0000,0.2052,1.7300,-0.2900,-9.6600,26,-6.0625,-6.2500,45.3750,0,0,0,1
8.4170,14.8125,-9.1250,-32.2289,-898.8276,96.6866,904.5872,0.0100,-0.0400,-0.3300,0.3326,1.5400,-0.1800,-10.0200,26,-5.6875,-6.2500,44.5000,0,0,0,1
8.4420,14.8750,-8.8125,-50.1338,-759.1691,32.2289,761.5050,-0.0300,-0.0300,-0.4500,0.4520,1.4500,-0.1700,-10.1400,26,-5.6875,-6.2500,44.5000,0,0,0,1
8.4580,14.8750,-8.6250,-100.2676,-461.9472,75.2007,478.6481,0.0900,-0.1000,-0.2400,0.2751,1.5500,-0.2300,-9.9400,26,-5.2500,-6.5625,44.8750,0,0,0,1
8.4780,14.9375,-8.4375,-128.9155,-325.8698,164.7254,387.2270,0.0600,-0.0800,-0.0900,0.1345,1.5000,-0.2100,-9.7900,26,-5.2500,-6.5625,44.8750,0,0,0,1
8.4990,15.0000,-8.2500,35.8099,-447.6233,118.1725,464.3422,-0.0600,-0.3100,-0.0100,0.3159,1.3500,-0.4400,-9.7200,26,-5.2500,-6.5625,44.8750,0,0,0,1
8.5200,15.0000,-8.1875,93.1056,-522.8240,-39.3908,532.5084,0.0700,-0.2000,-0.0200,0.2128,1.4600,-0.3300,-9.7300,26,-5.6875,-6.2500,44.5000,0,0,0,1
8.5400,14.9375,-7.8750,146.8204,-676.8064,-186.2113,717.1456,0.2100,-0.0200,-0.1200,0.2427,1.5600,-0.1600,-9.8300,26,-5.6875,-6.2500,44.5000,0,0,0,1
8.5610,14.8750,-7.6875,89.5247,-737.6832,-103.8486,750.3171,0.2900,0.0900,-0.1300,0.3303,1.6000,-0.0500,-9.8400,26,-5.0000,-7.0000,44.8750,0,0,0,1
8.5810,14.8750,-7.4375,111.0106,-705.4543,39.3908,715.2208,0.2100,0.0900,-0.2800,0.3614,1.4900,-0.0500,-10.0000,26,-5.0000,-7.0000,44.8750,0,0,0,1
8.6020,14.9375,-7.2500,-96.6866,-487.0141,211.2782,539.6013,0.1500,0.0000,-0.1700,0.2267,1.4000,-0.1400,-9.9000,26,-5.0000,-7.0000,44.8750,0,0,0,1
8.6180,15.0000,-7.1875,-247.0881,-365.2606,250.6690,507.2502,0.0100,-0.1800,-0.1400,0.2283,1.2400,-0.3200,-9.8700,26,-5.0000,-5.5625,44.7500,0,0,0,1
8.6420,15.0625,-7.0625,-100.2676,-411.8134,243.5071,488.8145,0.1000,-0.1600,0.1200,0.2236,1.3100,-0.3000,-9.6100,26,-5.0000,-5.5625,44.7500,0,0,0,1
8.6590,15.1875,-6.8125,10.7430,-755.5881,168.3063,774.1807,0.2100,-0.1100,0.0900,0.2536,1.3700,-0.2400,-9.6400,26,-5.0000,-6.3750,45.8750,0,0,0,1
8.6800,15.2500,-6.5000,7.1620,-941.7994,146.8204,953.2018,0.1500,-0.1300,-0.0200,0.1995,1.2600,-0.2700,-9.7600,26,-5.0000,-6.3750,45.8750,0,0,0,1
8.7000,15.3125,-6.1875,32.2289,-898.8276,218.4402,925.5516,0.0800,-0.0700,-0.0800,0.1330,1.1400,-0.2200,-9.8300,26,-5.0000,-6.3750,45.8750,0,0,0,1
8.7200,15.3750,-5.8750,-64.4578,-898.8276,125.3345,909.8102,0.0400,-0.1400,-0.2300,0.2722,1.0500,-0.2800,-9.9800,26,-3.7500,-7.0625,44.7500,0,0,0,1
8.7410,15.3750,-5.7500,-68.0387,-855.8557,28.6479,859.0338,0.0600,0.0000,-0.2700,0.2766,1.0200,-0.1400,-10.0300,26,-3.7500,-7.0625,44.7500,0,0,0,1
8.7580,15.3750,-5.4375,-96.6866,-673.2254,121.7535,690.9448,0.0100,-0.0300,-0.3100,0.3116,0.9300,-0.1700,-10.0700,26,-4.1875,-6.0625,44.3750,0,0,0,1
8.7820,15.4375,-5.2500,-175.4683,-504.9191,257.8310,593.4722,0.0800,-0.0600,-0.1700,0.1972,0.9700,-0.1900,-9.9300,26,-4.1875,-6.0625,44.3750,0,0,0,1
8.7990,15.5625,-5.0000,-139.6585,-512.0811,282.8979,601.4672,0.1100,-0.1500,0.0200,0.1871,0.9700,-0.2600,-9.7400,26,-4.1875,-6.0625,44.3750,0,0,0,1
8.8190,15.6250,-4.9375,-35.8099,-615.9296,193.3733,646.5639,-0.0400,-0.2000,-0.3400,0.3965,0.7800,-0.3200,-10.1100,26,-4.5000,-6.5000,44.7500,0,0,0,1
8.8390,15.6875,-4.6875,-32.2289,-487.0141,118.1725,502.1815,0.0500,-0.1300,-0.1700,0.2198,0.8500,-0.2500,-9.9400,26,-4.5000,-6.5000,44.7500,0,0,0,1
8.8600,15.6875,-4.5625,-96.6866,-526.4050,53.7148,537.8994,0.1300,-0.1200,-0.0400,0.1814,0.9000,-0.2400,-9.8200,26,-3.6875,-5.3750,44.2500,0,0,0,1
8.8800,15.6875,-4.3750,-103.8486,-569.3768,64.4578,582.3481,0.1500,-0.0500,-0.1700,0.2322,0.8900,-0.1600,-9.9500,26,-3.6875,-5.3750,44.2500,0,0,0,1
8.9010,15.7500,-4.1250,-161.1444,-504.9191,128.9155,545.4631,0.0900,-0.1500,-0.1500,0.2304,0.7900,-0.2500,-9.9300,26,-3.6875,-5.3750,44.2500,0,0,0,1
8.9210,15.8125,-4.0625,-103.8486,-376.0036,186.2113,432.2474,0.1600,-0.0800,-0.2000,0.2683,0.8400,-0.1800,-9.9800,26,-3.3750,-6.5625,45.0625,0,0,0,1
8.9420,15.8750,-3.9375,-107.4296,-415.3944,164.7254,459.5956,0.2000,-0.0700,-0.0800,0.2265,0.8700,-0.1600,-9.8600,26,-3.3750,-6.5625,45.0625,0,0,0,1
8.9590,15.9375,-3.7500,-143.2395,-512.0811,118.1725,544.7103,0.1900,-0.1100,0.0000,0.2195,0.8300,-0.2000,-9.7900,26,-3.0000,-6.6875,45.5000,0,0,0,1
8.9820,15.9375,-3.6250,-42.9718,-565.7958,68.0387,571.4900,0.1200,-0.0900,-0.2200,0.2663,0.7200,-0.1800,-10.0000,26,-3.0000,-6.6875,45.5000,0,0,0,1
8.9990,16.0000,-3.3750,-139.6585,-472.6902,89.5247,500.9543,0.1500,-0.0900,-0.2100,0.2733,0.7300,-0.1700,-10.0000,26,-3.0000,-6.6875,45.5000,0,0,0,1
9.0200,16.0000,-3.3125,-225.6021,-365.2606,107.4296,442.5525,0.1600,-0.1200,-0.1400,0.2441,0.7200,-0.1900,-9.9300,26,-3.0000,-6.6875,45.0625,0,0,0,1
9.0400,16.0625,-3.1875,-222.0211,-386.7465,136.0775,466.2439,0.2200,-0.0900,-0.0200,0.2385,0.7600,-0.1500,-9.8200,26,-3.0000,-6.6875,45.0625,0,0,0,1
9.0600,16.1250,-3.0625,-189.7923,-379.5845,182.6303,462.0166,0.1100,-0.0600,-0.2100,0.2445,0.6300,-0.1100,-10.0000,26,-1.8750,-7.0000,44.2500,0,0,0,1
9.0810,16.1875,-2.9375,-161.1444,-315.1268,200.5352,406.8007,0.0800,-0.1200,-0.1200,0.1876,0.5800,-0.1600,-9.9100,26,-1.8750,-7.0000,44.2500,0,0,0,1
9.1010,16.2500,-2.8125,-64.4578,-318.7078,146.8204,356.7712,0.0400,-0.1300,-0.1800,0.2256,0.5200,-0.1700,-9.9800,26,-1.8750,-7.0000,44.2500,0,0,0,1
9.1220,16.2500,-2.7500,-168.3063,-358.0986,111.0106,410.9562,0.0700,-0.1900,-0.0600,0.2112,0.5400,-0.2200,-9.8500,26,-2.1875,-6.6875,45.0625,0,0,0,1
9.1420,16.3125,-2.6250,-211.2782,-440.4613,21.4859,488.9849,0.0500,-0.1800,-0.1300,0.2276,0.4900,-0.2100,-9.9300,26,-2.1875,-6.6875,45.0625,0,0,0,1
9.1590,16.3125,-2.5000,111.0106,-501.3381,-28.6479,514.2800,0.1000,-0.0400,-0.2400,0.2631,0.5100,-0.0700,-10.0400,26,-2.5625,-7.0625,45.5000,0,0,0,1
9.1830,16.3125,-2.3125,-146.8204,-343.7747,107.4296,388.9452,0.1000,0.0000,-0.2500,0.2693,0.4900,-0.0100,-10.0500,26,-2.5625,-7.0625,45.5000,0,0,0,1
9.2000,16.3750,-2.1875,-268.5740,-218.4402,128.9155,369.4148,0.0200,-0.1300,-0.2000,0.2394,0.4000,-0.1400,-10.0000,26,-2.5625,-7.0625,45.5000,0,0,0,1
9.2200,16.3750,-2.1250,-157.5634,-247.0881,60.8768,299.3071,0.0600,-0.2100,-0.0700,0.2293,0.4200,-0.2100,-9.8700,26,-1.5000,-6.3750,45.0000,0,0,0,1
9.2410,16.4375,-2.0625,-164.7254,-290.0599,60.8768,339.0799,0.0400,-0.1700,-0.0700,0.1881,0.3900,-0.1600,-9.8700,26,-1.5000,-6.3750,45.0000,0,0,0,1
9.2610,16.4375,-1.9375,3.5810,-325.8698,64.4578,332.2028,0.0400,-0.1300,-0.2000,0.2419,0.3700,-0.1200,-10.0000,26,-1.8750,-6.3750,45.0000,0,0,0,1
9.2820,16.4375,-1.8750,-10.7430,-232.7641,7.1620,233.1219,0.0500,-0.0400,-0.3000,0.3068,0.3600,-0.0300,-10.1000,26,-1.8750,-6.3750,45.0000,0,0,0,1
9.3020,16.4375,-1.7500,-121.7535,-218.4402,-7.1620,250.1826,0.1500,0.0100,-0.1300,0.1987,0.4500,0.0200,-9.9400,26,-1.8750,-6.3750,45.0000,0,0,0,1
9.3220,16.4375,-1.6875,-171.8873,-222.0211,28.6479,282.2399,0.1400,-0.0200,-0.1800,0.2289,0.4400,0.0000,-9.9800,26,-2.1875,-6.3750,45.3750,0,0,0,1
9.3430,16.4375,-1.6250,-132.4965,-250.6690,39.3908,286.2550,0.1800,-0.0800,-0.0700,0.2090,0.4600,-0.0600,-9.8700,26,-2.1875,-6.3750,45.3750,0,0,0,1
9.3600,16.5000,-1.5625,-171.8873,-333.0317,-3.5810,374.7909,0.0900,-0.1500,-0.1200,0.2121,0.3600,-0.1100,-9.9300,26,-1.5625,-7.0625,43.3750,0,0,0,1
9.3840,16.5000,-1.4375,-68.0387,-354.5177,-25.0669,361.8569,0.1200,-0.1300,-0.0700,0.1903,0.3600,-0.0900,-9.8700,26,-1.5625,-7.0625,43.3750,0,0,0,1
9.4010,16.4375,-1.3125,-53.7148,-422.5564,-64.4578,430.8062,0.1300,-0.1500,0.1100,0.2269,0.3600,-0.1100,-9.6900,26,-1.5625,-7.0625,43.3750,0,0,0,1
9.4210,16.4375,-1.1875,-60.8768,-601.6057,-85.9437,610.7551,0.1600,-0.0500,-0.0400,0.1723,0.3500,0.0000,-9.8500,26,-1.8750,-7.8750,45.0000,0,0,0,1
9.4420,16.4375,-1.0000,25.0669,-444.0423,-50.1338,447.5660,0.0800,0.0000,-0.3300,0.3396,0.2400,0.0300,-10.1300,26,-1.8750,-7.8750,45.0000,0,0,0,1
9.4620,16.4375,-0.8750,-114.5916,-322.2888,14.3239,342.3543,0.0400,-0.1200,-0.0900,0.1552,0.1900,-0.0800,-9.8900,26,-1.5000,-6.5000,43.3750,0,0,0,1
9.4820,16.4375,-0.8125,-257.8310,-232.7641,21.4859,348.0196,0.0100,-0.1200,-0.2500,0.2775,0.1400,-0.0600,-10.0600,26,-1.5000,-6.5000,43.3750,0,0,0,1
9.5030,16.3750,-0.6875,-204.1162,-236.3451,-60.8768,318.1641,-0.0100,-0.1900,-0.1100,0.2198,0.1000,-0.1200,-9.9200,26,-1.5000,-6.5000,43.3750,0,0,0,1
9.5230,16.3750,-0.6250,-171.8873,-264.9930,-132.4965,342.5228,0.1200,-0.0200,-0.2100,0.2427,0.2200,0.0500,-10.0100,26,-1.5000,-5.6875,44.5625,0,0,0,1
9.5440,16.3125,-0.5000,-132.4965,-333.0317,-85.9437,368.5807,0.1300,0.0000,-0.2100,0.2470,0.2200,0.0800,-10.0200,26,-1.5000,-5.6875,44.5625,0,0,0,1
9.5610,16.3125,-0.4375,-57.2958,-297.2219,-17.9049,303.2231,0.0900,-0.0100,-0.3100,0.3230,0.1600,0.0700,-10.1100,26,-2.1875,-6.8750,44.5625,0,0,0,1
9.5840,16.3125,-0.3125,-32.2289,-139.6585,35.8099,147.7347,0.0500,-0.0400,-0.3500,0.3558,0.1100,0.0400,-10.1500,26,-2.1875,-6.8750,44.5625,0,0,0,1
9.6010,16.3750,-0.3125,-39.3908,-64.4578,68.0387,101.6647,0.0600,-0.1000,-0.1300,0.1746,0.1100,-0.0100,-9.9400,26,-2.1875,-6.8750,44.5625,0,0,0,1
9.6220,16.3750,-0.3125,-179.0493,-96.6866,-17.9049,204.2732,0.0200,-0.1300,-0.1000,0.1652,0.0800,-0.0400,-9.9000,26,-0.3750,-6.8750,44.5625,0,0,0,1
9.6420,16.3125,-0.2500,-114.5916,-136.0775,-100.2676,204.2104,0.0900,-0.1000,-0.1800,0.2247,0.1400,0.0000,-9.9800,26,-0.3750,-6.8750,44.5625,0,0,0,1
9.6620,16.3125,-0.1875,-93.1056,-161.1444,-114.5916,218.5575,0.1300,-0.0900,-0.0300,0.1609,0.1700,0.0100,-9.8400,26,-3.0000,-7.1875,43.7500,0,0,0,1
9.6830,16.2500,-0.1250,-32.2289,-282.8979,-100.2676,301.8667,0.0900,-0.1200,-0.1100,0.1860,0.1100,-0.0100,-9.9200,26,-3.0000,-7.1875,43.7500,0,0,0,1
9.7040,16.1875,0.0000,10.7430,-290.0599,-100.2676,307.0892,0.0600,-0.0800,-0.2400,0.2600,0.0600,0.0200,-10.0500,26,-3.0000,-7.1875,43.7500,0,0,0,1
9.7200,16.1875,0.0000,-21.4859,-261.4120,-68.0387,270.9745,0.1400,-0.1000,-0.1200,0.2098,0.1300,0.0000,-9.9300,26,-0.3750,-7.5625,44.1875,0,0,0,1
9.7440,16.1875,0.0625,-82.3627,-214.8592,-53.7148,236.2908,0.0900,-0.1000,-0.2300,0.2665,0.0700,0.0000,-10.0300,26,-0.3750,-7.5625,44.1875,0,0,0,1
9.7610,16.1875,0.1250,-128.9155,-89.5247,3.5810,156.9927,0.1200,-0.0300,-0.1700,0.2102,0.1000,0.0700,-9.9700,26,-0.3750,-7.0000,44.5625,0,0,0,1
9.7820,16.1875,0.1250,-272.1550,-39.3908,78.7817,286.0534,0.1100,-0.0900,-0.1300,0.1926,0.0900,0.0300,-9.9400,26,-0.3750,-7.0000,44.5625,0,0,0,1
9.8020,16.1875,0.1875,-175.4683,-175.4683,35.8099,250.7202,0.0200,-0.1600,-0.0500,0.1688,0.0000,-0.0200,-9.8600,26,-0.3750,-7.0000,44.5625,0,0,0,1
9.8220,16.1875,0.1875,-121.7535,-229.1831,-7.1620,259.6153,0.0600,-0.0600,-0.1800,0.1990,0.0100,0.0800,-9.9800,26,-0.7500,-6.5625,43.3750,0,0,0,1
9.8430,16.1875,0.3125,-275.7359,-257.8310,-17.9049,377.9256,0.1100,-0.0100,-0.1000,0.1490,0.0500,0.1400,-9.9000,26,-0.7500,-6.5625,43.3750,0,0,0,1
9.8630,16.1875,0.3750,-111.0106,-261.4120,46.5528,287.7964,0.0600,-0.0200,-0.3400,0.3458,0.0000,0.1400,-10.1400,26,-1.5000,-8.3750,43.7500,0,0,0,1
9.8830,16.1875,0.4375,-89.5247,-164.7254,32.2289,190.2309,0.0800,-0.0300,-0.2500,0.2642,0.0000,0.1300,-10.0600,26,-1.5000,-8.3750,43.7500,0,0,0,1
9.9040,16.2500,0.5000,-85.9437,-114.5916,46.5528,150.6144,0.0800,0.0000,-0.3400,0.3493,0.0000,0.1800,-10.1500,26,-1.5000,-8.3750,43.7500,0,0,0,1
9.9210,16.2500,0.5000,-146.8204,-118.1725,53.7148,195.9752,0.1300,-0.0500,-0.0500,0.1480,0.0300,0.1200,-9.8500,26,-1.0625,-7.2500,43.0000,0,0,0,1
9.9410,16.2500,0.5625,-186.2113,-150.4014,60.8768,246.9842,0.0700,-0.0800,-0.1800,0.2090,-0.0200,0.1100,-9.9800,26,-1.0625,-7.2500,43.0000,0,0,0,1
9.9610,16.3125,0.6250,-200.5352,-128.9155,71.6197,248.9236,0.0800,-0.1000,-0.0900,0.1565,-0.0200,0.1000,-9.9000,26,-1.0625,-7.5625,44.5000,0,0,0,1
9.9820,16.3125,0.6250,-114.5916,-161.1444,17.9049,198.5430,0.1300,-0.0700,-0.1700,0.2252,0.0100,0.1300,-9.9700,26,-1.0625,-7.5625,44.5000,0,0,0,1
10.0020,16.3125,0.7500,-111.0106,-150.4014,46.5528,192.6424,0.1100,-0.0100,-0.2000,0.2285,0.0000,0.2000,-10.0100,26,-1.0625,-7.5625,44.5000,0,0,0,1
10.0230,16.3125,0.7500,-146.8204,-96.6866,85.9437,195.6805,0.1200,-0.0400,-0.1600,0.2040,0.0000,0.1800,-9.9600,26,-1.5000,-7.0000,43.2500,0,0,0,1
10.0440,16.3125,0.7500,-121.7535,-111.0106,143.2395,218.3227,0.0800,-0.1100,-0.0500,0.1449,-0.0500,0.1100,-9.8500,26,-1.5000,-7.0000,43.2500,0,0,0,1
10.0640,16.3750,0.8125,-35.8099,-143.2395,121.7535,191.3735,0.0400,-0.0700,-0.2700,0.2818,-0.1000,0.1600,-10.0700,26,-1.5000,-7.2500,42.8750,0,0,0,1
10.0840,16.4375,0.8125,-46.5528,-82.3627,71.6197,118.6599,0.0500,-0.1100,-0.1700,0.2086,-0.0900,0.1200,-9.9700,26,-1.5000,-7.2500,42.8750,0,0,0,1
10.1050,16.4375,0.8750,-50.1338,-60.8768,111.0106,136.1717,0.0700,-0.0700,-0.2000,0.2232,-0.0800,0.1600,-10.0000,26,-1.5000,-7.2500,42.8750,0,0,0,1
10.1220,16.5000,0.8750,-75.2007,-71.6197,125.3345,162.7675,0.0400,-0.0700,-0.1800,0.1972,-0.1100,0.1600,-9.9800,26,-0.3750,-6.6875,43.2500,0,0,0,1
10.1420,16.5000,0.8750,-100.2676,-28.6479,71.6197,126.5057,0.0200,-0.1400,-0.1700,0.2211,-0.1200,0.1000,-9.9700,26,-0.3750,-6.6875,43.2500,0,0,0,1
10.1660,16.5625,0.8750,-3.5810,-50.1338,46.5528,68.5083,0.0300,-0.0500,-0.1500,0.1609,-0.1200,0.1900,-9.9500,26,-1.0625,-7.3750,44.0625,0,0,0,1
10.1850,16.5625,0.9375,7.1620,-96.6866,7.1620,97.2157,0.1000,-0.0400,-0.1400,0.1766,-0.0500,0.2000,-9.9500,26,-1.0625,-7.3750,44.0625,0,0,0,1
10.2030,16.5625,0.9375,14.3239,-111.0106,-42.9718,119.8962,0.1000,-0.0400,-0.1600,0.1929,-0.0600,0.2000,-9.9600,26,-1.0625,-7.3750,44.0625,0,0,0,1
10.2240,16.5625,1.0000,-35.8099,-78.7817,-32.2289,92.3450,0.0500,-0.0500,-0.2200,0.2311,-0.1100,0.1900,-10.0200,26,-1.8750,-7.6875,43.6875,0,0,0,1
10.2440,16.5625,1.0000,-118.1725,-32.2289,0.0000,122.4886,0.1000,-0.0500,-0.1600,0.1952,-0.0600,0.2000,-9.9600,26,-1.8750,-7.6875,43.6875,0,0,0,1
10.2690,16.5625,1.0000,-28.6479,-46.5528,28.6479,61.7136,0.1100,-0.0700,-0.1200,0.1772,-0.0500,0.1800,-9.9300,26,-0.7500,-8.0625,44.5000,0,0,0,1
10.2900,16.5625,1.0000,-17.9049,-107.4296,-7.1620,109.1467,0.1100,-0.0700,-0.1800,0.2223,-0.0600,0.1800,-9.9800,26,-0.7500,-8.0625,44.5000,0,0,0,1
10.3060,16.5625,1.0625,-46.5528,-71.6197,14.3239,86.6125,0.1300,-0.0800,-0.1000,0.1825,-0.0400,0.1600,-9.9000,26,-0.7500,-8.0625,44.5000,0,0,0,1
10.3300,16.5625,1.0625,-93.1056,-100.2676,53.7148,146.9950,0.1400,-0.1500,0.0100,0.2054,-0.0400,0.1000,-9.7800,26,-0.0625,-7.0625,42.8750,0,0,0,1
10.3510,16.5625,1.1250,-28.6479,-125.3345,68.0387,145.4604,0.0100,-0.1500,-0.1200,0.1924,-0.1700,0.1000,-9.9200,26,-0.0625,-7.0625,42.8750,0,0,0,1
10.3710,16.6250,1.1250,14.3239,-64.4578,100.2676,120.0565,0.0100,-0.0800,-0.1800,0.1972,-0.1800,0.1600,-9.9800,26,-0.3750,-7.3750,43.6875,0,0,0,1
10.3910,16.6250,1.1250,-64.4578,-25.0669,89.5247,113.1274,0.0600,-0.0500,-0.1600,0.1780,-0.1300,0.2400,-9.9200,26,-0.3750,-7.3750,43.6875,0,0,0,1
10.4080,16.6250,1.1250,-85.9437,-93.1056,28.6479,129.9064,0.0800,-0.0700,-0.0700,0.1273,-0.1100,0.1900,-9.8700,26,-0.7500,-7.3750,44.8750,0,0,0,1
10.4290,16.6250,1.1875,-32.2289,-146.8204,-17.9049,151.3787,0.0900,-0.0300,-0.2200,0.2396,-0.1100,0.2300,-10.0200,26,-0.7500,-7.3750,44.8750,0,0,0,1
10.4530,16.6250,1.2500,-42.9718,-100.2676,28.6479,112.7869,0.0400,-0.0700,-0.1100,0.1364,-0.1700,0.1700,-9.9200,26,-0.7500,-7.3750,44.8750,0,0,0,1
10.4690,16.6875,1.2500,-146.8204,-39.3908,78.7817,171.2146,0.0400,-0.1200,-0.2800,0.3072,-0.2000,0.1600,-10.0500,26,-0.0625,-7.3750,44.0625,0,0,0,1
10.4940,16.6875,1.2500,25.0669,17.9049,85.9437,91.2976,0.0500,-0.0200,-0.1300,0.1407,-0.1600,0.2500,-9.9300,26,-0.0625,-7.3750,44.0625,0,0,0,1
10.5140,16.6875,1.2500,7.1620,-35.8099,25.0669,44.2944,0.0200,-0.0400,-0.2500,0.2540,-0.1900,0.2300,-10.0500,26,-0.7500,-7.0625,43.2500,0,0,0,1
10.5350,16.6875,1.2500,93.1056,-68.0387,3.5810,115.3722,0.0400,0.0000,-0.1900,0.1942,-0.1700,0.2700,-9.9900,26,-0.7500,-7.0625,43.2500,0,0,0,1
10.5550,16.6875,1.3125,-25.0669,-89.5247,17.9049,94.6763,0.0900,-0.0400,-0.1400,0.1712,-0.1300,0.2200,-9.9400,26,-0.7500,-7.0625,43.2500,0,0,0,1
10.5720,16.6875,1.3125,-42.9718,-75.2007,14.3239,87.7890,0.0800,0.0100,-0.1500,0.1703,-0.1400,0.2900,-9.9500,26,0.6875,-7.6875,43.6875,0,0,0,1
10.5960,16.6875,1.3750,-189.7923,-39.3908,50.1338,200.2152,0.0300,-0.1000,-0.1600,0.1910,-0.2000,0.1800,-9.9600,26,0.6875,-7.6875,43.6875,0,0,0,1
10.6170,16.7500,1.3750,-25.0669,3.5810,46.5528,52.9938,-0.0200,-0.1600,-0.1600,0.2272,-0.2500,0.1200,-9.9600,26,-1.5000,-7.2500,43.6875,0,0,0,1
10.6380,16.7500,1.3750,89.5247,-17.9049,14.3239,92.4144,0.1200,-0.0400,-0.1100,0.1676,-0.1100,0.2400,-9.9100,26,-1.5000,-7.2500,43.6875,0,0,0,1
10.6580,16.7500,1.3750,-10.7430,-114.5916,32.2289,119.5213,0.0900,-0.0600,-0.0400,0.1153,-0.1400,0.2200,-9.8400,26,-1.5000,-7.2500,43.6875,0,0,0,1
10.6780,16.7500,1.4375,25.0669,-100.2676,35.8099,109.3814,0.0600,-0.0500,-0.1900,0.2054,-0.1800,0.2200,-9.9900,26,-0.3750,-7.2500,42.8750,0,0,0,1
10.6990,16.7500,1.4375,-25.0669,-46.5528,10.7430,53.9530,0.0300,-0.0500,-0.1600,0.1703,-0.2200,0.2200,-9.9500,26,-0.3750,-7.2500,42.8750,0,0,0,1
10.7190,16.7500,1.4375,-64.4578,0.0000,-10.7430,65.3469,0.0200,-0.0400,-0.2500,0.2540,-0.2200,0.2300,-10.0500,26,-1.0625,-7.6875,43.6875,0,0,0,1
10.7440,16.7500,1.4375,-85.9437,28.6479,21.4859,93.1056,0.0200,-0.1500,-0.1400,0.2062,-0.2200,0.1400,-9.9400,26,-1.0625,-7.6875,43.6875,0,0,0,1
10.7640,16.7500,1.4375,-21.4859,-10.7430,17.9049,29.9607,0.0500,-0.0400,-0.1400,0.1539,-0.1900,0.2400,-9.9400,26,-1.5000,-7.6875,44.5000,0,0,0,1
10.7850,16.7500,1.4375,7.1620,-85.9437,14.3239,87.4230,0.1200,-0.0200,-0.1800,0.2173,-0.1200,0.2700,-9.9700,26,-1.5000,-7.6875,44.5000,0,0,0,1
