# Sesion:1 Fecha:2026-03-08 15:33:42 Shots:0 Duracion:17,91s
tSeg,yaw,roll,gx,gy,gz,gmag,lax,lay,laz,lamag,ax,ay,az,temp,mx,my,mz,cs,cg,ca,cm
10,7670,40.5000,-0.6875,-182.6303,-118.1725,-68.0387,227.9207,0.0800,-0.1100,-0.0500,0.1449,0.2000,0.4500,-9.8400,26,0.5625,-26.6875,14.0000,0,0,1,0
10,7920,40.4375,-0.6875,-82.3627,-164.7254,-71.6197,197.6043,0.0800,-0.1300,0.0000,0.1526,0.1900,0.4400,-9.7800,26,0.5625,-26.6875,14.0000,0,0,1,0
10,8080,40.4375,-0.6250,7.1620,-200.5352,-21.4859,201.8101,0.1200,-0.0500,-0.0800,0.1526,0.2200,0.5100,-9.8700,26,1.0000,-25.5000,13.1875,0,0,1,0
10,8290,40.4375,-0.5625,-96.6866,-168.3063,-64.4578,204.5242,0.1300,-0.0700,-0.0200,0.1490,0.2200,0.5000,-9.8100,26,1.0000,-25.5000,13.1875,0,0,1,0
10,8490,40.4375,-0.5000,-143.2395,-139.6585,-35.8099,203.2348,0.1000,-0.1000,0.0400,0.1470,0.1900,0.4700,-9.7400,26,1.0000,-25.5000,13.1875,0,0,1,0
10,8700,40.4375,-0.4375,-107.4296,-161.1444,14.3239,194.2004,0.0200,-0.1700,0.0700,0.1849,0.0900,0.4100,-9.7100,26,1.3750,-25.1875,15.1875,0,0,1,0
10,8910,40.4375,-0.3750,-114.5916,-182.6303,-17.9049,216.3461,0.0100,-0.1900,-0.0500,0.1967,0.0800,0.3900,-9.8400,26,1.3750,-25.1875,15.1875,0,0,1,0
10,9110,40.4375,-0.3125,-107.4296,-186.2113,-53.7148,221.5875,0.0000,-0.2000,0.0300,0.2022,0.0500,0.3800,-9.7500,26,1.0000,-26.2500,13.5625,0,0,1,0
10,9310,40.3750,-0.2500,7.1620,-282.8979,-89.5247,296.8117,0.1100,-0.1600,-0.1000,0.2184,0.1600,0.4200,-9.8800,26,1.0000,-26.2500,13.5625,0,0,1,0
10,9520,40.3125,-0.1250,28.6479,-282.8979,-179.0493,336.0217,0.0700,-0.1100,0.0000,0.1304,0.0900,0.4700,-9.7700,26,1.0000,-26.2500,13.5625,0,0,1,0
10,9680,40.3125,-0.0625,57.2958,-275.7359,-139.6585,314.3527,0.1600,-0.0300,-0.1000,0.1910,0.1700,0.5500,-9.8900,26,0.2500,-25.8750,14.5000,0,0,1,0
10,9920,40.2500,0.0000,71.6197,-225.6021,-35.8099,239.3910,0.1500,-0.0200,-0.1200,0.1931,0.1500,0.5500,-9.9100,26,0.2500,-25.8750,14.5000,0,0,1,0
11,0090,40.2500,0.0000,-35.8099,-125.3345,10.7430,130.7918,0.1200,-0.0900,0.0200,0.1513,0.1100,0.4800,-9.7600,26,1.0000,-27.0000,14.3750,0,0,1,0
11,0300,40.2500,0.0625,-57.2958,-200.5352,-39.3908,212.2471,0.0600,-0.1100,-0.0300,0.1288,0.0400,0.4600,-9.8200,26,1.0000,-27.0000,14.3750,0,0,1,0
11,0500,40.2500,0.1250,-53.7148,-196.9542,-21.4859,205.2752,0.0700,-0.1000,-0.0800,0.1459,0.0400,0.4800,-9.8700,26,1.0000,-27.0000,14.3750,0,0,1,0
11,0700,40.2500,0.1875,-25.0669,-179.0493,-46.5528,186.6927,0.0800,-0.0500,-0.0700,0.1175,0.0400,0.5300,-9.8600,26,0.5625,-26.2500,14.3750,0,0,1,0
11,0910,40.2500,0.2500,-57.2958,-179.0493,-71.6197,201.1737,0.0000,-0.0800,0.0000,0.0800,-0.0400,0.5000,-9.7900,26,0.5625,-26.2500,14.3750,0,0,1,0
11,1080,40.2500,0.3125,-46.5528,-193.3733,-21.4859,200.0550,0.0700,0.0100,0.0100,0.0714,0.0100,0.6000,-9.7600,26,1.0000,-26.6875,14.3750,0,0,1,0
11,1320,40.2500,0.3750,-53.7148,-189.7923,35.8099,200.4713,0.0600,-0.0900,-0.0600,0.1237,0.0000,0.5000,-9.8500,26,1.0000,-26.6875,14.3750,0,0,1,0
11,1520,40.2500,0.4375,-96.6866,-157.5634,35.8099,188.3000,0.0200,-0.1100,-0.0500,0.1225,-0.0500,0.4800,-9.8400,26,1.0000,-26.6875,14.3750,0,0,1,0
11,1690,40.2500,0.4375,-46.5528,-153.9824,71.6197,176.0884,0.0400,-0.1100,0.0200,0.1187,-0.0400,0.4800,-9.7600,26,1.0000,-25.8750,14.0000,0,0,1,0
11,1900,40.3125,0.5000,-32.2289,-189.7923,17.9049,193.3401,0.0400,-0.1400,-0.1000,0.1766,-0.0500,0.4500,-9.8900,26,1.0000,-25.8750,14.0000,0,0,1,0
11,2100,40.3125,0.5625,-21.4859,-204.1162,-107.4296,231.6596,0.0200,-0.1400,-0.0300,0.1446,-0.0800,0.4500,-9.8200,26,0.5625,-25.8750,14.0000,0,0,1,0
11,2300,40.2500,0.6250,-21.4859,-204.1162,-150.4014,254.4517,0.0100,-0.1300,-0.0300,0.1338,-0.1100,0.4500,-9.8200,26,0.5625,-25.8750,14.0000,0,0,1,0
11,2510,40.1875,0.7500,35.8099,-214.8592,-132.4965,254.9552,0.0200,-0.1300,-0.0200,0.1330,-0.1100,0.4500,-9.8100,26,0.5625,-25.8750,14.0000,0,0,1,0
11,2710,40.1875,0.8125,-10.7430,-136.0775,-96.6866,167.2746,0.0200,-0.1200,-0.0800,0.1456,-0.1200,0.4600,-9.8700,26,2.0625,-25.1875,14.3750,0,0,1,0
11,2920,40.1250,0.8125,10.7430,-114.5916,-75.2007,137.4838,0.0900,-0.0600,-0.0200,0.1100,-0.0500,0.5200,-9.8100,26,2.0625,-25.1875,14.3750,0,0,1,0
11,3120,40.1250,0.8750,46.5528,-128.9155,-32.2289,140.8015,0.0500,-0.0800,-0.0800,0.1237,-0.1000,0.5000,-9.8700,26,1.2500,-25.5000,14.5000,0,0,1,0
11,3320,40.1250,0.8750,-50.1338,-71.6197,-78.7817,117.6832,0.0700,-0.0500,-0.0500,0.0995,-0.0800,0.5300,-9.8400,26,1.2500,-25.5000,14.5000,0,0,1,0
11,3530,40.0625,0.9375,35.8099,-132.4965,-42.9718,143.8202,0.0800,-0.0500,-0.0300,0.0990,-0.0700,0.5300,-9.8200,26,1.2500,-25.5000,14.5000,0,0,1,0
11,3700,40.0625,1.0000,46.5528,-157.5634,-85.9437,185.4176,0.0700,-0.0900,0.0300,0.1179,-0.1000,0.4900,-9.7500,26,2.0625,-25.1875,13.5625,0,0,1,0
11,3900,40.0625,1.0625,103.8486,-218.4402,-121.7535,270.7851,0.0200,-0.1700,-0.0200,0.1723,-0.1500,0.4000,-9.8100,26,2.0625,-25.1875,13.5625,0,0,1,0
11,4100,40.0000,1.1250,200.5352,-222.0211,-128.9155,325.7714,0.0500,-0.1200,-0.0200,0.1315,-0.1400,0.4400,-9.8100,26,1.2500,-25.5000,14.8750,0,0,1,0
11,4310,39.9375,1.1875,146.8204,-250.6690,-168.3063,335.7354,0.0800,-0.0700,0.0200,0.1082,-0.1300,0.4800,-9.7600,26,1.2500,-25.5000,14.8750,0,0,1,0
11,4520,39.8750,1.3125,21.4859,-229.1831,-146.8204,273.0253,0.1400,-0.0100,-0.0300,0.1435,-0.0800,0.5400,-9.8200,26,1.2500,-25.5000,14.8750,0,0,1,0
11,4720,39.8750,1.3125,-3.5810,-157.5634,-35.8099,161.6211,0.1100,-0.0100,-0.0800,0.1364,-0.1200,0.5400,-9.8700,26,1.2500,-25.8750,14.5000,0,0,1,0
11,4920,39.8750,1.3750,68.0387,-128.9155,75.2007,164.0233,0.0800,-0.0900,-0.1600,0.2002,-0.1600,0.4500,-9.9500,26,1.2500,-25.8750,14.5000,0,0,1,0
11,5090,39.8750,1.4375,93.1056,-111.0106,10.7430,145.2839,0.0400,-0.0600,-0.0800,0.1077,-0.2000,0.4700,-9.8700,26,1.6875,-26.2500,13.6875,0,0,1,0
11,5330,39.8750,1.4375,114.5916,-164.7254,-82.3627,216.9085,0.0400,-0.1000,-0.0100,0.1082,-0.2100,0.4300,-9.8000,26,1.6875,-26.2500,13.6875,0,0,1,0
11,5500,39.8125,1.5625,82.3627,-146.8204,-96.6866,194.1344,0.0900,-0.0900,-0.0100,0.1277,-0.1700,0.4300,-9.8000,26,1.6875,-26.2500,13.6875,0,0,1,0
11,5700,39.8125,1.5625,17.9049,-118.1725,-128.9155,175.7969,0.1000,-0.0500,0.0000,0.1118,-0.1700,0.4700,-9.7900,26,1.2500,-25.5000,15.5625,0,0,1,0
11,5910,39.7500,1.6250,-71.6197,-111.0106,-100.2676,165.8503,0.1000,-0.0600,0.0000,0.1166,-0.1700,0.4600,-9.7900,26,1.2500,-25.5000,15.5625,0,0,1,0
11,6150,39.7500,1.6250,-25.0669,-68.0387,-7.1620,72.8623,0.0800,-0.0700,-0.0700,0.1273,-0.1900,0.4500,-9.8600,26,2.0000,-25.1875,14.0000,0,0,1,0
11,6360,39.7500,1.6250,32.2289,-64.4578,10.7430,72.8623,0.0800,-0.0900,-0.0700,0.1393,-0.2000,0.4300,-9.8600,26,2.0000,-25.1875,14.0000,0,0,1,0
11,6520,39.7500,1.6875,60.8768,-57.2958,0.0000,83.5990,0.0000,-0.1000,0.0500,0.1118,-0.2800,0.4200,-9.7300,26,2.0000,-25.1875,14.0000,0,0,1,0
11,6770,39.7500,1.7500,125.3345,-175.4683,-25.0669,217.0858,0.1300,-0.0400,-0.0700,0.1530,-0.1600,0.4700,-9.8600,26,2.3750,-25.8750,13.1875,0,0,1,0
11,6970,39.7500,1.7500,96.6866,-125.3345,-35.8099,162.2942,0.1000,-0.0100,-0.0100,0.1010,-0.2000,0.5000,-9.8000,26,2.3750,-25.8750,13.1875,0,0,1,0
11,7140,39.7500,1.8125,128.9155,-121.7535,-50.1338,184.2730,0.0600,-0.0600,-0.0700,0.1100,-0.2500,0.4400,-9.8600,26,2.5000,-26.2500,14.0625,0,0,1,0
11,7380,39.7500,1.8750,103.8486,-75.2007,35.8099,133.1241,0.0900,-0.0600,-0.1300,0.1691,-0.2200,0.4300,-9.9200,26,2.5000,-26.2500,14.0625,0,0,1,0
11,7540,39.7500,1.8750,10.7430,-3.5810,60.8768,61.9210,0.0600,-0.1000,-0.1100,0.1603,-0.2500,0.3900,-9.9000,26,2.5000,-26.2500,14.0625,0,0,1,0
11,7750,39.7500,1.8750,68.0387,-21.4859,93.1056,117.3012,0.0100,-0.0900,0.0100,0.0911,-0.3100,0.4000,-9.7700,26,1.2500,-24.7500,13.2500,0,0,1,0
11,8000,39.8125,1.8750,57.2958,-42.9718,50.1338,87.4230,0.0000,-0.2100,-0.0400,0.2138,-0.3300,0.2700,-9.8300,26,1.2500,-24.7500,13.2500,0,0,1,0
11,8170,39.8125,1.8750,204.1162,-96.6866,-42.9718,229.9093,0.0000,-0.2000,-0.0300,0.2022,-0.3300,0.2700,-9.8200,26,1.2500,-25.5000,15.2500,0,0,1,0
11,8370,39.7500,1.9375,121.7535,-125.3345,-214.8592,276.9425,0.0500,-0.1300,0.0000,0.1393,-0.2700,0.3400,-9.7900,26,1.2500,-25.5000,15.2500,0,0,1,0
11,8570,39.6875,2.0000,85.9437,-103.8486,-171.8873,218.4402,0.0800,-0.0500,0.0000,0.0943,-0.2500,0.4100,-9.7900,26,2.0625,-25.5000,14.8750,0,0,1,0
11,8770,39.6250,2.0000,78.7817,-57.2958,-111.0106,147.6913,0.1400,0.0100,-0.0800,0.1616,-0.2000,0.4800,-9.8700,26,2.0625,-25.5000,14.8750,0,0,1,0
11,8990,39.6250,2.0000,-10.7430,-7.1620,-93.1056,93.9966,0.1400,0.0000,-0.0300,0.1432,-0.2000,0.4600,-9.8200,26,2.0625,-25.5000,14.8750,0,0,1,0
11,9230,39.5625,2.0000,7.1620,-32.2289,-71.6197,78.8630,0.0900,-0.0800,-0.0400,0.1269,-0.2500,0.3700,-9.8300,26,1.2500,-25.8750,14.5000,0,0,1,0
11,9430,39.5625,2.0000,32.2289,-42.9718,-78.7817,95.3511,0.0200,-0.1400,0.0000,0.1414,-0.3200,0.3100,-9.7900,26,1.2500,-25.8750,14.5000,0,0,1,0
11,9640,39.5625,2.0625,78.7817,-68.0387,-82.3627,132.7382,0.0500,-0.0700,0.0300,0.0911,-0.2900,0.3700,-9.7500,26,2.0625,-26.2500,14.0625,0,0,1,0
11,9840,39.5000,2.0625,-10.7430,-82.3627,-107.4296,135.7945,0.0600,-0.0700,0.0300,0.0970,-0.2900,0.3800,-9.7500,26,2.0625,-26.2500,14.0625,0,0,1,0
12,0050,39.5000,2.1250,10.7430,-71.6197,-17.9049,74.6015,0.0400,-0.0500,-0.0200,0.0671,-0.3100,0.4000,-9.8100,26,2.0625,-26.2500,14.0625,0,0,1,0
12,0250,39.5000,2.1250,28.6479,-25.0669,7.1620,38.7343,0.0400,-0.0600,-0.1400,0.1575,-0.3200,0.3900,-9.9300,26,2.5000,-25.5000,14.5000,0,0,1,0
12,0450,39.5000,2.1250,-50.1338,28.6479,-42.9718,71.9769,0.0100,-0.1200,-0.1000,0.1565,-0.3500,0.3200,-9.8800,26,2.5000,-25.5000,14.5000,0,0,1,0
12,0660,39.4375,2.1250,21.4859,28.6479,-93.1056,99.7547,-0.0300,-0.1500,-0.0300,0.1559,-0.4000,0.3000,-9.8200,26,1.0000,-26.2500,13.6875,0,0,1,0
12,0870,39.3750,2.1250,143.2395,-71.6197,-128.9155,205.5873,0.0500,-0.1200,-0.1700,0.2140,-0.3100,0.3200,-9.9600,26,1.0000,-26.2500,13.6875,0,0,1,0
12,1030,39.3125,2.1250,153.9824,-7.1620,-196.9542,250.1057,0.0500,-0.0700,-0.1100,0.1396,-0.3100,0.3600,-9.9000,26,1.0000,-26.2500,13.6875,0,0,1,0
12,1230,39.3125,2.1250,32.2289,93.1056,-200.5352,223.4317,0.1100,-0.0200,0.0200,0.1136,-0.2500,0.4100,-9.7600,26,2.0625,-25.8750,14.3750,0,0,1,0
12,1470,39.2500,2.0625,50.1338,75.2007,-111.0106,143.1499,0.1100,-0.0200,0.0600,0.1269,-0.2500,0.4000,-9.7200,26,2.0625,-25.8750,14.3750,0,0,1,0
12,1680,39.1875,2.0625,-35.8099,14.3239,-71.6197,81.3444,0.1300,-0.0800,0.1100,0.1881,-0.2200,0.3400,-9.6700,26,2.0625,-25.5000,13.5625,0,0,1,0
12,1890,39.1875,2.0625,-14.3239,-53.7148,-46.5528,72.5094,0.1100,-0.0800,0.0600,0.1487,-0.2600,0.3200,-9.7700,26,2.0625,-25.5000,13.5625,0,0,1,0
12,2090,39.1875,2.1250,39.3908,-107.4296,-46.5528,123.5311,0.1300,-0.1000,-0.0900,0.1871,-0.2300,0.3300,-9.8800,26,2.0625,-25.5000,13.5625,0,0,1,0
12,2300,39.1250,2.1250,50.1338,-64.4578,-60.8768,101.8537,0.0800,-0.1100,-0.0600,0.1487,-0.2700,0.3500,-9.8100,26,3.1875,-25.8750,14.0000,0,0,1,0
12,2510,39.1250,2.1875,14.3239,-68.0387,-114.5916,134.0361,0.0700,-0.0300,-0.0100,0.0768,-0.3000,0.3900,-9.8000,26,3.1875,-25.8750,14.0000,0,0,1,0
12,2750,39.1250,2.1875,-3.5810,-53.7148,-21.4859,57.9633,0.0500,-0.0700,-0.1000,0.1319,-0.3200,0.3500,-9.8900,26,2.5000,-25.8750,16.5000,0,0,1,0
12,2950,39.1250,2.1875,-53.7148,10.7430,-32.2289,63.5562,0.0600,-0.0600,-0.0700,0.1100,-0.3200,0.3600,-9.8600,26,2.5000,-25.8750,16.5000,0,0,1,0
12,3160,39.1250,2.1875,-53.7148,35.8099,3.5810,64.6564,0.0000,-0.1400,0.0000,0.1400,-0.3800,0.2900,-9.7800,26,2.7500,-24.7500,13.2500,0,0,1,0
12,3400,39.1250,2.1875,-35.8099,7.1620,-46.5528,59.1676,0.0800,-0.0600,0.0100,0.1005,-0.2900,0.3600,-9.7700,26,2.7500,-24.7500,13.2500,0,0,1,0
12,3570,39.0625,2.1875,7.1620,-35.8099,-46.5528,59.1676,0.0500,-0.1200,-0.0100,0.1304,-0.3200,0.3100,-9.8000,26,2.7500,-24.7500,13.2500,0,0,1,0
12,3810,39.0625,2.1875,100.2676,-64.4578,-32.2289,123.4791,0.0600,-0.1100,-0.1300,0.1806,-0.3100,0.3100,-9.9200,26,2.5000,-25.8750,14.5000,0,0,1,0
12,4010,39.0625,2.2500,60.8768,-14.3239,-96.6866,115.1497,0.0700,-0.0900,0.0000,0.1140,-0.3300,0.2900,-9.7400,26,2.5000,-25.8750,14.5000,0,0,1,0
12,4180,39.0000,2.2500,100.2676,-53.7148,-96.6866,149.2889,0.1100,-0.0800,-0.0200,0.1375,-0.2700,0.3300,-9.8100,26,1.6875,-25.1875,14.5000,0,0,1,0
12,4430,39.0000,2.2500,50.1338,-50.1338,-89.5247,114.1992,0.1100,-0.0500,0.0300,0.1245,-0.2700,0.3600,-9.7500,26,1.6875,-25.1875,14.5000,0,0,1,0
12,4630,39.0000,2.2500,3.5810,-53.7148,-7.1620,54.3083,0.1100,-0.0800,-0.0100,0.1364,-0.2800,0.3300,-9.8000,26,2.5000,-25.1875,14.8750,0,0,1,0
12,4840,39.0000,2.3125,-35.8099,-35.8099,-25.0669,56.5070,0.1100,-0.0600,-0.0800,0.1487,-0.2800,0.3500,-9.8700,26,2.5000,-25.1875,14.8750,0,0,1,0
12,5040,39.0000,2.3125,-17.9049,-3.5810,-3.5810,18.6074,0.1200,-0.0700,-0.0100,0.1393,-0.2600,0.3400,-9.8000,26,2.5000,-25.1875,14.8750,0,0,1,0
12,5250,39.0000,2.3125,28.6479,10.7430,32.2289,44.4389,0.1200,-0.0200,-0.0500,0.1315,-0.2600,0.3900,-9.8400,26,3.1875,-25.1875,14.5000,0,0,1,0
12,5490,39.0000,2.3125,-71.6197,28.6479,-7.1620,77.4686,0.0700,-0.0600,0.0100,0.0927,-0.3200,0.3500,-9.7600,26,3.1875,-25.1875,14.5000,0,0,1,0
12,5660,39.0000,2.3125,-75.2007,10.7430,42.9718,87.2762,0.0700,-0.0900,0.0100,0.1145,-0.3200,0.3300,-9.7600,26,2.0625,-25.1875,13.6875,0,0,1,0
12,5860,39.0000,2.3125,-68.0387,-25.0669,57.2958,92.4144,0.0700,-0.1600,-0.0300,0.1772,-0.3200,0.2600,-9.8200,26,2.0625,-25.1875,13.6875,0,0,1,0
12,6060,39.0000,2.3125,-46.5528,3.5810,10.7430,47.9103,0.0500,-0.1800,-0.0900,0.2074,-0.3400,0.2400,-9.8800,26,2.0625,-25.1875,13.6875,0,0,1,0
12,6270,39.0000,2.3125,7.1620,17.9049,25.0669,31.6264,0.0200,-0.1400,0.0500,0.1500,-0.3700,0.2900,-9.7300,26,2.5000,-24.7500,14.0625,0,0,1,0
12,6520,39.0000,2.3125,-50.1338,-42.9718,-10.7430,66.8983,0.0300,-0.0900,0.0400,0.1030,-0.3600,0.3300,-9.7400,26,2.5000,-24.7500,14.0625,0,0,1,0
12,6680,39.0000,2.3125,25.0669,-82.3627,-68.0387,109.7326,0.0500,-0.1100,-0.1600,0.2005,-0.3500,0.3200,-9.9500,26,3.1875,-25.1875,14.0625,0,0,1,0
12,6920,39.0000,2.3125,85.9437,-7.1620,-100.2676,132.2543,0.1000,-0.0600,-0.1200,0.1673,-0.2500,0.4200,-9.8500,26,3.1875,-25.1875,14.0625,0,0,1,0
12,7090,38.9375,2.3125,-46.5528,71.6197,-78.7817,116.2029,0.0700,-0.1400,0.0100,0.1568,-0.3200,0.2900,-9.7600,26,2.5000,-25.1875,14.0625,0,0,1,0
12,7300,38.9375,2.3125,-32.2289,46.5528,-50.1338,75.6258,0.1000,-0.1300,0.0900,0.1871,-0.2900,0.2600,-9.7400,26,2.5000,-25.1875,14.0625,0,0,1,0
12,7540,38.9375,2.3125,-3.5810,14.3239,-42.9718,45.4376,0.0800,-0.1200,0.0200,0.1456,-0.3100,0.3100,-9.7600,26,2.5000,-25.1875,14.0625,0,0,1,0
12,7750,38.8750,2.3125,-53.7148,21.4859,-17.9049,60.5600,0.1400,-0.0400,0.0800,0.1661,-0.2500,0.3900,-9.7000,26,2.7500,-25.1875,14.5000,0,0,1,0
12,7950,38.8750,2.3125,-60.8768,-3.5810,7.1620,61.4011,0.0900,-0.1100,0.0000,0.1421,-0.3000,0.3200,-9.7900,26,2.7500,-25.1875,14.5000,0,0,1,0
12,8190,38.8750,2.3125,-25.0669,-7.1620,-21.4859,33.7830,0.0300,-0.1300,-0.0300,0.1367,-0.3600,0.3000,-9.8200,26,3.1875,-25.5000,13.2500,0,0,1,0
12,8400,38.8750,2.3125,-39.3908,-32.2289,-28.6479,58.4041,0.1000,-0.0100,-0.0900,0.1349,-0.2900,0.4300,-9.8700,26,3.1875,-25.5000,13.2500,0,0,1,0
12,8600,38.8750,2.3125,-64.4578,-3.5810,-46.5528,79.5914,0.1100,0.0300,-0.1700,0.2047,-0.2800,0.4700,-9.9600,26,3.1875,-25.5000,13.2500,0,0,1,0
12,8810,38.8750,2.3125,-125.3345,75.2007,10.7430,146.5582,0.0500,-0.0500,-0.1100,0.1308,-0.3400,0.3900,-9.8900,26,1.6875,-25.5000,14.0625,0,0,1,0
12,9020,38.8750,2.2500,-28.6479,57.2958,50.1338,81.3444,0.0300,-0.1300,-0.0100,0.1338,-0.3500,0.3300,-9.7500,26,1.6875,-25.5000,14.0625,0,0,1,0
12,9220,38.8750,2.2500,17.9049,7.1620,35.8099,40.6722,0.0200,-0.1100,0.0500,0.1225,-0.3600,0.3300,-9.7300,26,2.5000,-24.3750,14.0625,0,0,1,0
12,9460,38.9375,2.2500,-10.7430,-42.9718,35.8099,56.9591,0.0500,-0.1800,-0.1000,0.2119,-0.3300,0.2700,-9.8900,26,2.5000,-24.3750,14.0625,0,0,1,0
12,9670,38.9375,2.2500,42.9718,-3.5810,10.7430,44.4389,0.0500,-0.1600,-0.0400,0.1723,-0.3300,0.2900,-9.8300,26,3.1875,-25.1875,12.8750,0,0,1,0
12,9880,38.8750,2.2500,21.4859,-28.6479,-111.0106,116.6435,0.0400,-0.1300,-0.0600,0.1487,-0.3400,0.3200,-9.8500,26,3.1875,-25.1875,12.8750,0,0,1,0
13,0070,38.8750,2.3125,-17.9049,-42.9718,-125.3345,133.7008,0.0600,-0.1000,0.0000,0.1166,-0.3300,0.3400,-9.7900,26,3.1875,-25.1875,12.8750,0,0,1,0
13,0280,38.8125,2.3125,35.8099,-17.9049,-39.3908,56.1656,0.1100,-0.0800,-0.0400,0.1418,-0.2800,0.3600,-9.8300,26,2.5000,-25.5000,12.8750,0,0,1,0
13,0490,38.8125,2.3125,21.4859,-25.0669,-46.5528,57.0715,0.1200,-0.0700,-0.0200,0.1404,-0.2700,0.3700,-9.8100,26,2.5000,-25.5000,12.8750,0,0,1,0
13,0690,38.8125,2.3125,-39.3908,10.7430,-21.4859,46.1378,0.1400,-0.0600,-0.0800,0.1720,-0.2500,0.3800,-9.8700,26,3.1875,-25.8750,14.0625,0,0,1,0
13,0900,38.8125,2.3125,-35.8099,68.0387,46.5528,89.8821,0.0700,-0.0900,0.0000,0.1140,-0.3100,0.3500,-9.7800,26,3.1875,-25.8750,14.0625,0,0,1,0
13,1100,38.8125,2.2500,-17.9049,21.4859,35.8099,45.4376,0.0200,-0.1500,0.0000,0.1513,-0.3700,0.3000,-9.7700,26,3.1875,-25.8750,13.6875,0,0,1,0
13,1350,38.8125,2.3125,-25.0669,-39.3908,-68.0387,82.5182,0.0600,-0.1000,-0.0300,0.1204,-0.2900,0.4000,-9.8400,26,3.1875,-25.8750,13.6875,0,0,1,0
13,1550,38.8125,2.3125,-10.7430,-7.1620,-71.6197,72.7742,0.0900,-0.0700,-0.0300,0.1179,-0.3000,0.3800,-9.8200,26,3.1875,-25.8750,13.6875,0,0,1,0
13,1760,38.8125,2.3125,-7.1620,14.3239,14.3239,21.4859,0.0600,-0.1300,-0.0100,0.1435,-0.3300,0.3200,-9.7900,26,2.5000,-25.5000,14.8750,0,0,1,0
13,1960,38.8125,2.3125,-82.3627,-3.5810,-10.7430,83.1375,0.0400,-0.1400,0.0400,0.1510,-0.3500,0.3200,-9.7400,26,2.5000,-25.5000,14.8750,0,0,1,0
13,2170,38.8125,2.3125,7.1620,-60.8768,-46.5528,76.9704,0.0900,-0.1000,-0.1000,0.1676,-0.3000,0.3500,-9.8900,26,2.7500,-25.1875,13.6875,0,0,1,0
13,2410,38.7500,2.3125,0.0000,-28.6479,-71.6197,77.1368,0.0600,-0.1100,0.0100,0.1257,-0.3300,0.3400,-9.7700,26,2.7500,-25.1875,13.6875,0,0,1,0
13,2610,38.7500,2.3125,17.9049,-46.5528,-71.6197,87.2762,0.0600,-0.1100,0.0300,0.1288,-0.3400,0.3400,-9.7500,26,2.7500,-25.1875,13.6875,0,0,1,0
13,2820,38.6875,2.3125,7.1620,-35.8099,-57.2958,67.9444,0.0500,-0.1100,0.0200,0.1225,-0.3400,0.3400,-9.7600,26,2.0625,-25.8750,14.5000,0,0,1,0
13,3030,38.6875,2.3750,3.5810,-46.5528,-50.1338,68.5083,0.1000,-0.0800,-0.0400,0.1342,-0.2900,0.3300,-9.7600,26,2.0625,-25.8750,14.5000,0,0,1,0
13,3240,38.6875,2.3750,-32.2289,-35.8099,-60.8768,77.6339,0.1000,-0.0900,-0.0100,0.1349,-0.3000,0.3600,-9.7900,26,2.7500,-24.7500,14.5000,0,0,1,0
13,3480,38.6250,2.3750,-17.9049,-25.0669,-50.1338,58.8416,0.0700,-0.1200,-0.0700,0.1556,-0.3400,0.3300,-9.8600,26,2.7500,-24.7500,14.5000,0,0,1,0
13,3680,38.6250,2.3750,-71.6197,-14.3239,-39.3908,82.9831,0.1000,-0.0700,-0.0300,0.1257,-0.3100,0.3800,-9.8100,26,3.1875,-25.5000,13.2500,0,0,1,0
13,3890,38.6250,2.3750,-39.3908,-42.9718,7.1620,58.7325,0.1100,-0.0500,0.0000,0.1208,-0.2900,0.4100,-9.7900,26,3.1875,-25.5000,13.2500,0,0,1,0
13,4100,38.6250,2.3750,42.9718,-35.8099,28.6479,62.8461,0.0900,-0.0700,-0.1600,0.1965,-0.3200,0.3900,-9.9500,26,3.1875,-25.5000,13.2500,0,0,1,0
13,4300,38.6250,2.3750,-3.5810,42.9718,35.8099,56.0513,0.0600,-0.1100,-0.0200,0.1269,-0.3500,0.3500,-9.8000,26,2.5000,-24.0000,14.0625,0,0,1,0
13,4540,38.6250,2.3750,-35.8099,50.1338,32.2289,69.5302,0.0200,-0.1600,0.0600,0.1720,-0.3800,0.3000,-9.7100,26,2.5000,-24.0000,14.0625,0,0,1,0
13,4750,38.6250,2.3750,-3.5810,-35.8099,-17.9049,40.1965,0.0500,-0.1500,0.0300,0.1609,-0.3500,0.3400,-9.8700,26,3.1875,-25.1875,13.6875,0,0,1,0
13,4950,38.6250,2.3750,-85.9437,-7.1620,-96.6866,129.5605,0.0800,-0.1000,-0.0500,0.1375,-0.3200,0.3600,-9.8400,26,3.1875,-25.1875,13.6875,0,0,1,0
13,5160,38.5625,2.3750,-93.1056,46.5528,3.5810,104.1569,0.0800,-0.0900,0.0000,0.1204,-0.3300,0.4000,-9.7000,26,2.7500,-25.8750,13.6875,0,0,1,0
13,5360,38.6250,2.3750,-42.9718,32.2289,53.7148,75.9642,0.0800,-0.1000,-0.0800,0.1510,-0.3200,0.3800,-9.8700,26,2.7500,-25.8750,13.6875,0,0,1,0
13,5570,38.6250,2.3750,-103.8486,39.3908,-14.3239,111.9882,0.0700,-0.1200,-0.0100,0.1393,-0.3300,0.3600,-9.8000,26,2.7500,-25.8750,13.6875,0,0,1,0
