# Sesion:4 Fecha:2026-03-08 15:42:43 Shots:0 Duracion:18,06s
tSeg,yaw,roll,gx,gy,gz,gmag,lax,lay,laz,lamag,ax,ay,az,temp,mx,my,mz,cs,cg,ca,cm
8.1550,354.1250,-22.1250,-71.6197,-204.1162,21.4859,217.3809,0.1000,-0.1400,-0.0500,0.1792,3.8000,-0.9900,-9.1000,25,-18.3750,-12.7500,53.5000,0,0,0,0
8.1750,354.1250,-22.0625,-93.1056,-211.2782,25.0669,232.2401,0.1100,-0.0700,-0.1200,0.1772,3.7900,-0.9100,-9.1600,25,-17.5625,-13.8750,52.7500,0,0,0,0
8.1960,354.1250,-21.9375,-89.5247,-168.3063,21.4859,191.8419,0.1300,-0.1300,-0.0800,0.2005,3.8100,-0.9700,-9.1300,25,-17.5625,-13.8750,52.7500,0,0,0,0
8.2160,354.1250,-21.9375,-28.6479,-136.0775,57.2958,150.4014,0.1500,-0.1200,0.0400,0.1962,3.8200,-0.9700,-9.0100,25,-17.5625,-14.0000,53.5000,0,0,0,0
8.2370,354.1250,-21.8750,-103.8486,-175.4683,60.8768,212.7901,0.1600,-0.0700,-0.0200,0.1758,3.8200,-0.9100,-9.0800,25,-17.5625,-14.0000,53.5000,0,0,0,0
8.2570,354.1875,-21.8125,-46.5528,-218.4402,50.1338,228.9032,0.1500,-0.0900,-0.0600,0.1849,3.7900,-0.9300,-9.1200,25,-17.5625,-14.0000,53.5000,0,0,0,0
8.2780,354.1875,-21.7500,-3.5810,-175.4683,42.9718,180.6891,0.1900,-0.0400,-0.1400,0.2394,3.8300,-0.8800,-9.2100,25,-17.5625,-13.6875,53.5000,0,0,0,0
8.2980,354.1875,-21.6875,-85.9437,-179.0493,68.0387,209.9387,0.1300,-0.1000,-0.0600,0.1746,3.7500,-0.9400,-9.1300,25,-17.5625,-13.6875,53.5000,0,0,0,0
8.3180,354.2500,-21.5625,-136.0775,-189.7923,68.0387,243.2436,0.1000,-0.1300,-0.0700,0.1783,3.7100,-0.9600,-9.1500,25,-17.5625,-14.0000,53.5000,0,0,0,0
8.3390,354.2500,-21.5000,-136.0775,-189.7923,50.1338,238.8547,0.1600,-0.1200,0.0000,0.2000,3.7600,-0.9500,-9.0700,25,-17.5625,-14.0000,53.5000,0,0,0,0
8.3590,354.3125,-21.4375,-68.0387,-243.5071,71.6197,262.7819,0.1100,-0.1000,-0.1000,0.1792,3.7000,-0.9200,-9.1900,25,-17.5625,-14.0000,53.5000,0,0,0,0
8.3800,354.3125,-21.3750,-132.4965,-196.9542,82.3627,251.2566,0.1800,-0.0500,-0.0500,0.1934,3.7600,-0.8600,-9.1400,25,-16.8750,-13.6875,53.5000,0,0,0,0
8.4010,354.3750,-21.3125,-153.9824,-222.0211,96.6866,286.9709,0.1500,-0.0800,-0.1100,0.2025,3.7200,-0.8900,-9.2100,25,-16.8750,-13.6875,53.5000,0,0,0,0
8.4210,354.3750,-21.2500,-78.7817,-189.7923,111.0106,233.5616,0.1700,-0.0700,-0.1500,0.2373,3.7300,-0.8700,-9.2600,25,-17.5625,-13.6875,53.8750,0,0,0,0
8.4420,354.4375,-21.1875,-42.9718,-168.3063,85.9437,193.8038,0.1800,-0.0300,-0.0200,0.1836,3.7100,-0.8900,-9.0800,25,-17.5625,-13.6875,53.8750,0,0,0,0
8.4620,354.4375,-21.0625,-93.1056,-232.7641,78.7817,262.7820,0.1600,-0.0700,-0.0100,0.1749,3.6900,-0.8800,-9.1300,25,-17.5625,-13.6875,53.8750,0,0,0,0
8.4820,354.5000,-21.0000,-157.5634,-264.9930,96.6866,323.1034,0.1300,-0.1900,-0.0200,0.2311,3.6200,-0.9600,-9.1000,25,-18.0000,-14.2500,53.1875,0,0,0,0
8.5030,354.5000,-20.8750,-68.0387,-311.5458,82.3627,329.3534,0.1300,-0.0900,-0.1900,0.2472,3.6200,-0.8900,-9.3200,25,-18.0000,-14.2500,53.1875,0,0,0,0
8.5230,354.5000,-20.7500,7.1620,-429.7184,-10.7430,429.9123,0.0600,-0.1200,-0.2800,0.3105,3.6000,-0.8500,-9.3000,25,-16.5000,-13.2500,53.5000,0,0,0,0
8.5440,354.5000,-20.6250,-71.6197,-350.9367,-32.2289,359.6173,0.1300,-0.0600,-0.1000,0.1746,3.5800,-0.8500,-9.2500,25,-16.5000,-13.2500,53.5000,0,0,0,0
8.5640,354.5000,-20.5000,-71.6197,-315.1268,-21.4859,323.8764,0.1600,-0.0800,-0.0700,0.1921,3.5900,-0.8600,-9.2200,25,-16.8750,-13.6875,52.7500,0,0,0,0
8.5850,354.5000,-20.4375,-93.1056,-243.5071,46.5528,264.8236,0.1200,-0.1300,-0.1000,0.2032,3.5400,-0.9100,-9.2600,25,-16.8750,-13.6875,52.7500,0,0,0,0
8.6050,354.5625,-20.3125,-157.5634,-168.3063,89.5247,247.3215,0.0900,-0.2100,-0.0100,0.2287,3.5000,-0.9800,-9.1700,25,-16.8750,-13.6875,52.7500,0,0,0,0
8.6250,354.5625,-20.3125,-28.6479,-179.0493,75.2007,196.3021,0.1100,-0.1200,-0.0700,0.1772,3.5100,-0.9000,-9.2300,25,-16.8750,-13.0000,53.5000,0,0,0,0
8.6460,354.5625,-20.2500,-39.3908,-186.2113,0.0000,190.3320,0.1400,-0.1000,-0.0300,0.1746,3.5300,-0.8800,-9.2000,25,-16.8750,-13.0000,53.5000,0,0,0,0
8.6670,354.5625,-20.1875,-60.8768,-239.9261,-25.0669,248.7948,0.1700,-0.1300,0.0500,0.2198,3.5500,-0.9100,-9.1200,25,-16.0625,-14.2500,53.1875,0,0,0,0
8.6870,354.5625,-20.1250,-46.5528,-290.0599,14.3239,294.1209,0.2400,-0.0300,-0.0100,0.2421,3.6100,-0.8100,-9.1900,25,-16.0625,-14.2500,53.1875,0,0,0,0
8.7070,354.5625,-19.9375,0.0000,-365.2606,25.0669,366.1197,0.1800,-0.0400,-0.1200,0.2200,3.5300,-0.8200,-9.3000,25,-16.0625,-14.2500,53.1875,0,0,0,0
8.7240,354.5625,-19.8750,-3.5810,-372.4226,-10.7430,372.5947,0.1200,-0.0400,-0.2900,0.3164,3.4600,-0.8200,-9.4800,25,-16.8750,-13.7500,53.1875,0,0,0,0
8.7480,354.5625,-19.8125,3.5810,-175.4683,53.7148,183.5408,0.1700,-0.0400,-0.0500,0.1817,3.4900,-0.8200,-9.2500,25,-16.8750,-13.7500,53.1875,0,0,0,0
8.7650,354.6250,-19.7500,-21.4859,-157.5634,89.5247,182.4898,0.1200,-0.0600,-0.0400,0.1400,3.4300,-0.8400,-9.2400,25,-16.5000,-13.7500,52.7500,0,0,0,0
8.7890,354.6250,-19.6250,-103.8486,-236.3451,82.3627,270.9745,0.0700,-0.1600,0.0200,0.1758,3.3800,-0.9400,-9.1700,25,-16.5000,-13.7500,52.7500,0,0,0,0
8.8060,354.6875,-19.5625,-64.4578,-340.1937,42.9718,348.9028,0.0500,-0.1900,-0.0700,0.2086,3.3400,-0.9700,-9.2800,25,-16.5000,-13.7500,52.7500,0,0,0,0
8.8260,354.6875,-19.3750,78.7817,-404.6515,-32.2289,413.5070,0.0400,-0.1700,-0.2200,0.2809,3.3000,-0.9500,-9.4400,25,-17.1875,-13.7500,53.5000,0,0,0,0
8.8470,354.6250,-19.3125,60.8768,-290.0599,-68.0387,304.0888,0.1400,-0.0700,-0.1200,0.1972,3.3900,-0.8600,-9.3400,25,-17.1875,-13.7500,53.5000,0,0,0,0
8.8670,354.6250,-19.2500,28.6479,-264.9930,-57.2958,272.6257,0.1800,-0.1200,0.0000,0.2163,3.4100,-0.9100,-9.2200,25,-16.0625,-14.3750,53.8750,0,0,0,0
8.8880,354.5625,-19.1250,-10.7430,-315.1268,-46.5528,318.7279,0.1800,-0.1200,0.0700,0.2274,3.4000,-0.9000,-9.1500,25,-16.0625,-14.3750,53.8750,0,0,0,0
8.9080,354.5625,-19.0000,53.7148,-440.4613,-46.5528,446.1599,0.2200,-0.0600,0.0700,0.2385,3.4200,-0.8500,-9.1600,25,-16.0625,-14.3750,53.8750,0,0,0,0
8.9290,354.5625,-18.8750,10.7430,-440.4613,25.0669,441.3048,0.1000,-0.1100,-0.2200,0.2655,3.2800,-0.9000,-9.4600,25,-16.5000,-13.7500,53.8750,0,0,0,0
8.9490,354.5625,-18.7500,-114.5916,-275.7359,42.9718,301.6755,0.1200,-0.1100,-0.1100,0.1965,3.2800,-0.9000,-9.3600,25,-16.5000,-13.7500,53.8750,0,0,0,0
8.9660,354.5625,-18.6875,-93.1056,-268.5740,25.0669,285.3577,0.2100,-0.0600,0.0200,0.2193,3.3600,-0.8500,-9.2200,25,-16.8750,-14.0625,53.5000,0,0,0,0
8.9900,354.5625,-18.5625,-78.7817,-372.4226,39.3908,382.6967,0.1600,-0.0900,0.0200,0.1847,3.2900,-0.8700,-9.2300,25,-16.8750,-14.0625,53.5000,0,0,0,0
9.0070,354.6250,-18.4375,-71.6197,-479.8522,39.3908,486.7640,0.1100,-0.1100,-0.0400,0.1606,3.2200,-0.8900,-9.3000,25,-16.8750,-14.0625,53.5000,0,0,0,0
9.0270,354.6250,-18.3125,-136.0775,-555.0529,17.9049,571.7704,0.1300,-0.1200,-0.0200,0.1780,3.2100,-0.8900,-9.2900,25,-16.0625,-13.6875,53.3750,0,0,0,0
9.0480,354.6250,-18.1250,-85.9437,-558.6339,21.4859,565.6145,0.1400,-0.0600,-0.0600,0.1637,3.1900,-0.8300,-9.3500,25,-16.0625,-13.6875,53.3750,0,0,0,0
9.0680,354.6250,-17.9375,-64.4578,-501.3381,71.6197,510.5135,0.1100,-0.0200,-0.3300,0.3484,3.1400,-0.7900,-9.6300,25,-15.6875,-14.2500,53.7500,0,0,0,0
9.0890,354.6875,-17.8125,-214.8592,-325.8698,125.3345,409.9565,0.0800,-0.1200,-0.1500,0.2081,3.0800,-0.8800,-9.4500,25,-15.6875,-14.2500,53.7500,0,0,0,0
9.1090,354.6875,-17.6875,-157.5634,-315.1268,82.3627,361.8214,0.0400,-0.1500,-0.0900,0.1794,3.0300,-0.9000,-9.4000,25,-15.6875,-14.2500,53.7500,0,0,0,0
9.1290,354.7500,-17.5625,-21.4859,-383.1655,53.7148,387.5084,0.1000,-0.1100,-0.0300,0.1517,3.0600,-0.8700,-9.3500,25,-15.6875,-12.5000,53.8750,0,0,0,0
9.1500,354.7500,-17.4375,39.3908,-479.8522,39.3908,483.0749,0.1300,-0.0500,-0.1600,0.2121,3.0700,-0.8100,-9.4900,25,-15.6875,-12.5000,53.8750,0,0,0,0
9.1670,354.6875,-17.2500,82.3627,-469.1092,0.0000,476.2846,0.1300,-0.0400,-0.1600,0.2100,3.0400,-0.8000,-9.5000,25,-15.6875,-13.2500,53.3750,0,0,0,0
9.1900,354.6875,-17.1250,10.7430,-415.3944,7.1620,415.5950,0.1300,-0.1000,-0.1500,0.2223,3.0200,-0.8700,-9.4900,25,-15.6875,-13.2500,53.3750,0,0,0,0
9.2080,354.6875,-17.0000,-64.4578,-376.0036,3.5810,381.5053,0.0600,-0.1300,-0.0600,0.1552,2.9400,-0.9000,-9.4100,25,-15.6875,-13.2500,53.3750,0,0,0,0
9.2270,354.6875,-16.8750,-10.7430,-361.6796,-28.6479,362.9714,0.0700,-0.1300,-0.1200,0.1903,2.9200,-0.9000,-9.4700,25,-15.0000,-12.8750,53.7500,0,0,0,0
9.2480,354.6875,-16.7500,68.0387,-390.3275,-39.3908,398.1664,0.0700,-0.1700,-0.0600,0.1934,2.9000,-0.9400,-9.4100,25,-15.0000,-12.8750,53.7500,0,0,0,0
9.2690,354.6250,-16.6250,143.2395,-472.6902,-100.2676,503.9913,0.1100,-0.1700,0.0500,0.2086,2.9200,-0.9400,-9.3000,25,-15.6875,-13.2500,54.2500,0,0,0,0
9.2890,354.5625,-16.4375,179.0493,-572.9578,-139.6585,616.3147,0.1900,-0.0400,-0.1200,0.2283,2.9700,-0.8200,-9.5000,25,-15.6875,-13.2500,54.2500,0,0,0,0
9.3090,354.5000,-16.2500,71.6197,-583.7008,-143.2395,605.2714,0.2300,0.0200,0.0400,0.2343,2.9800,-0.7500,-9.3300,25,-15.6875,-13.2500,54.2500,0,0,0,0
9.3300,354.5000,-16.1875,42.9718,-698.2923,-103.8486,707.2788,0.1300,-0.0500,-0.0900,0.1658,2.8500,-0.8400,-9.4800,25,-15.0000,-13.6875,54.2500,0,0,0,0
9.3500,354.4375,-15.8125,-60.8768,-744.8452,-7.1620,747.3631,0.2000,-0.0700,-0.0300,0.2140,2.8800,-0.8500,-9.4300,25,-15.0000,-13.6875,54.2500,0,0,0,0
9.3670,354.4375,-15.5625,14.3239,-759.1691,-17.9049,759.5153,0.1400,-0.1300,0.0800,0.2071,2.7800,-0.9100,-9.3200,25,-13.8750,-13.5625,54.2500,0,0,0,0
9.3910,354.4375,-15.3125,89.5247,-877.3416,-64.4578,884.2499,0.0900,-0.1800,0.0100,0.2015,2.6800,-0.9700,-9.4000,25,-13.8750,-13.5625,54.2500,0,0,0,0
9.4080,354.3750,-15.0000,175.4683,-1049.2290,-204.1162,1083.2054,0.0500,-0.1500,-0.2100,0.2629,2.5900,-0.9400,-9.6400,25,-13.8750,-13.5625,54.2500,0,0,0,0
9.4320,354.1875,-14.6250,354.5177,-1077.8768,-343.7747,1185.6147,0.1200,-0.0300,-0.2600,0.2879,2.6000,-0.8400,-9.7200,25,-15.0000,-13.5625,53.3750,0,0,0,0
9.4530,354.0625,-14.3125,365.2606,-916.7325,-261.4120,1020.8575,0.2400,0.1000,-0.1900,0.3220,2.6700,-0.7100,-9.6500,25,-15.0000,-13.5625,53.3750,0,0,0,0
9.4730,354.0000,-14.0625,207.6972,-698.2923,-50.1338,730.2490,0.1300,-0.0700,-0.1500,0.2105,2.5200,-0.9000,-9.6200,25,-15.0000,-13.5625,54.1875,0,0,0,0
9.4940,354.0625,-13.8750,111.0106,-529.9860,125.3345,555.8032,0.0500,-0.1700,-0.0500,0.1841,2.4100,-1.0200,-9.5300,25,-15.0000,-13.5625,54.1875,0,0,0,0
9.5140,354.0625,-13.6875,32.2289,-515.6621,96.6866,525.6371,0.0600,-0.1400,-0.0500,0.1603,2.3800,-0.9900,-9.5400,25,-15.0000,-13.5625,54.1875,0,0,0,0
9.5350,354.0625,-13.5000,50.1338,-626.6726,60.8768,631.6154,-0.0100,-0.1800,-0.0600,0.1900,2.2700,-1.0300,-9.5600,25,-13.5000,-13.3750,54.3750,0,0,0,0
9.5560,354.0625,-13.3125,89.5247,-540.7290,-21.4859,548.5108,0.0000,-0.1100,-0.3300,0.3479,2.2600,-0.9700,-9.8300,25,-13.5000,-13.3750,54.3750,0,0,0,0
9.5760,354.0625,-13.1250,25.0669,-555.0529,-71.6197,560.2155,0.1800,0.0000,-0.0800,0.1970,2.4000,-0.8600,-9.6000,25,-14.1875,-13.5625,54.0625,0,0,0,0
9.5960,354.0000,-12.9375,60.8768,-608.7677,-89.5247,618.3192,0.1600,0.0200,-0.2100,0.2648,2.3500,-0.8000,-9.7800,25,-14.1875,-13.5625,54.0625,0,0,0,0
9.6130,354.0000,-12.7500,111.0106,-558.6339,-21.4859,569.9621,0.1100,-0.0400,-0.1900,0.2232,2.2800,-0.9100,-9.7200,25,-13.5000,-12.6875,55.5000,0,0,0,0
9.6370,354.0625,-12.6250,-10.7430,-361.6796,103.8486,376.4467,0.1100,-0.0800,-0.1700,0.2177,2.2600,-0.9500,-9.7000,25,-13.5000,-12.6875,55.5000,0,0,0,0
9.6580,354.0625,-12.5000,-211.2782,-318.7078,111.0106,398.1664,0.0900,-0.1700,0.0600,0.2015,2.2100,-1.0300,-9.4600,25,-13.5000,-12.6875,55.5000,0,0,0,0
9.6780,354.1250,-12.3750,-100.2676,-415.3944,89.5247,436.6014,0.1200,-0.1300,0.0000,0.1769,2.1500,-1.0400,-9.6000,25,-12.3750,-12.5625,54.2500,0,0,0,0
9.6990,354.1250,-12.2500,-68.0387,-458.3663,60.8768,467.3702,0.0900,-0.1200,-0.1500,0.2121,2.1600,-0.9800,-9.7000,25,-12.3750,-12.5625,54.2500,0,0,0,0
9.7150,354.1250,-12.0625,68.0387,-501.3381,-78.7817,512.0310,0.1100,-0.1400,0.0200,0.1792,2.2100,-0.9400,-9.6200,25,-13.8750,-12.1875,54.2500,0,0,0,0
9.7390,354.0625,-11.8750,85.9437,-598.0247,-150.4014,622.6078,0.1400,-0.0200,-0.2100,0.2532,2.1500,-0.8900,-9.7700,25,-13.8750,-12.1875,54.2500,0,0,0,0
9.7600,354.0000,-11.7500,-32.2289,-497.7571,-93.1056,507.4145,0.1500,-0.0400,-0.0800,0.1746,2.1400,-0.9000,-9.6500,25,-13.8750,-12.1875,54.2500,0,0,0,0
9.7760,353.9375,-11.5625,-35.8099,-490.5951,-60.8768,495.6530,0.2000,-0.0400,-0.0600,0.2126,2.1500,-0.9100,-9.6300,25,-13.5000,-12.0625,52.6875,0,0,0,0
9.7970,353.9375,-11.4375,21.4859,-569.3768,-32.2289,570.6928,0.0900,-0.1300,0.0000,0.1581,2.0200,-1.0000,-9.5800,25,-13.5000,-12.0625,52.6875,0,0,0,0
9.8170,353.9375,-11.2500,53.7148,-583.7008,-53.7148,588.6231,0.0800,-0.1200,-0.0500,0.1526,1.9800,-1.0000,-9.6300,25,-13.1875,-12.3750,53.8750,0,0,0,0
9.8380,353.8750,-11.0000,103.8486,-744.8452,-107.4296,759.6842,0.1000,-0.0900,-0.1700,0.2168,1.9600,-0.9700,-9.7500,25,-13.1875,-12.3750,53.8750,0,0,0,0
9.8590,353.8125,-10.5625,243.5071,-1038.4859,-68.0387,1068.8209,0.1400,-0.0200,-0.1900,0.2369,1.9500,-0.9100,-9.7900,25,-13.1875,-12.3750,53.8750,0,0,0,0
9.8790,353.8125,-10.3750,361.6796,-1067.1339,-46.5528,1127.7207,0.0600,-0.1900,-0.1500,0.2494,1.8100,-1.0900,-9.7600,25,-12.3750,-12.6875,54.0625,0,0,0,0
9.9000,353.7500,-10.0625,189.7923,-891.6656,-53.7148,913.2217,0.0300,-0.0400,-0.0300,0.0583,1.7300,-0.9600,-9.6400,25,-12.3750,-12.6875,54.0625,0,0,0,0
9.9200,353.6875,-9.7500,-483.4331,-927.4755,-153.9824,1057.1796,0.1800,-0.1000,-0.0900,0.2247,1.8300,-1.0100,-9.7100,25,-11.2500,-11.8750,54.0625,0,0,0,0
9.9400,353.6250,-9.2500,-286.4789,-1235.4403,-71.6197,1270.2409,0.0400,-0.0700,-0.2000,0.2156,1.6200,-0.9600,-9.8400,25,-11.2500,-11.8750,54.0625,0,0,0,0
9.9610,353.6250,-8.8125,-526.4050,-1410.9085,0.0000,1505.9101,0.0600,-0.2200,0.0500,0.2335,1.5700,-1.0700,-9.5900,25,-11.2500,-11.8750,54.0625,0,0,0,0
9.9810,353.6250,-8.5625,-146.8204,-1468.2043,-168.3063,1485.0949,-0.0400,-0.2900,-0.1700,0.3385,1.3700,-1.1400,-9.8400,25,-12.0000,-11.3750,54.5000,0,0,0,0
10.0020,353.4375,-7.8750,157.5634,-1296.3170,-365.2606,1355.9791,0.0000,-0.2000,-0.0900,0.2193,1.3500,-1.0500,-9.7700,25,-12.0000,-11.3750,54.5000,0,0,0,0
10.0220,353.3125,-7.5000,78.7817,-991.9332,-383.1655,1066.2803,0.1100,-0.0500,-0.2200,0.2510,1.4000,-0.9000,-9.9000,25,-11.2500,-12.5000,54.0000,0,0,0,0
10.0430,353.1875,-7.3125,-71.6197,-529.9860,-200.5352,571.1645,0.1400,0.0200,-0.3100,0.3407,1.3900,-0.8100,-10.0000,25,-11.2500,-12.5000,54.0000,0,0,0,0
10.0630,353.2500,-7.1875,-451.2043,-358.0986,128.9155,590.2874,0.1300,-0.0100,-0.1600,0.2064,1.3600,-0.8400,-9.8500,25,-11.2500,-12.5000,54.0000,0,0,0,0
10.0800,353.3125,-7.0625,-547.8909,-254.2500,329.4508,688.0155,0.0400,-0.0900,-0.0800,0.1269,1.2500,-0.8900,-9.7800,25,-11.2500,-11.8750,54.2500,0,0,0,0
10.1040,353.4375,-7.0000,-619.5106,-196.9542,300.8029,716.2868,0.0100,-0.1100,-0.0800,0.1364,1.2100,-0.8800,-9.7900,25,-11.2500,-11.8750,54.2500,0,0,0,0
10.1210,353.5625,-6.9375,-580.1198,-161.1444,196.9542,633.4804,0.0400,-0.1500,-0.1200,0.1962,1.2300,-0.8900,-9.8300,25,-10.5000,-11.5625,53.7500,0,0,0,0
10.1410,353.5625,-6.9375,-404.6515,-53.7148,28.6479,409.2051,0.0100,-0.1600,-0.1300,0.2064,1.2000,-0.8700,-9.8400,25,-10.5000,-11.5625,53.7500,0,0,0,0
10.1610,353.5625,-6.9375,-196.9542,-25.0669,-93.1056,219.2897,0.0900,-0.1100,-0.1500,0.2066,1.2700,-0.8000,-9.8600,25,-10.5000,-11.5625,53.7500,0,0,0,0
10.1820,353.5000,-6.9375,-179.0493,-25.0669,-85.9437,200.1832,0.2400,0.0200,-0.0800,0.2538,1.4300,-0.6600,-9.7900,25,-11.2500,-11.8750,53.0000,0,0,0,0
10.2030,353.5000,-6.8750,-132.4965,-250.6690,-7.1620,283.6223,0.3300,0.0800,-0.0200,0.3401,1.5100,-0.5900,-9.7300,25,-11.2500,-11.8750,53.0000,0,0,0,0
10.2230,353.5000,-6.8125,-161.1444,-340.1937,0.0000,376.4296,0.2400,-0.0400,-0.1200,0.2713,1.4000,-0.7100,-9.8300,25,-10.0625,-12.5000,54.5000,0,0,0,0
10.2430,353.5000,-6.6875,-14.3239,-365.2606,46.5528,368.4938,0.0600,-0.1700,-0.0900,0.2015,1.2100,-0.8400,-9.8100,25,-10.0625,-12.5000,54.5000,0,0,0,0
10.2600,353.5625,-6.5625,3.5810,-333.0317,68.0387,339.9297,0.0700,-0.1700,-0.0500,0.1905,1.2000,-0.8500,-9.7600,25,-10.0625,-12.5000,54.5000,0,0,0,0
10.2800,353.5625,-6.4375,-193.3733,-329.4508,25.0669,382.8307,0.0800,-0.1100,-0.0900,0.1631,1.1900,-0.7800,-9.8100,25,-10.8750,-11.7500,54.5000,0,0,0,0
10.3010,353.5625,-6.3750,-329.4508,-333.0317,57.2958,471.9436,0.1000,-0.1800,-0.0600,0.2145,1.1900,-0.8300,-9.7900,25,-10.8750,-11.7500,54.5000,0,0,0,0
10.3210,353.5625,-6.3125,-282.8979,-257.8310,121.7535,401.6615,0.0500,-0.1600,-0.1200,0.2062,1.1300,-0.8000,-9.8500,25,-10.1875,-11.5625,52.7500,0,0,0,0
10.3420,353.6250,-6.1875,-118.1725,-275.7359,32.2289,301.7180,0.1900,-0.0900,-0.0800,0.2249,1.2500,-0.7100,-9.8100,25,-10.1875,-11.5625,52.7500,0,0,0,0
10.3620,353.6250,-6.0625,-75.2007,-526.4050,3.5810,531.7614,0.1100,0.0000,-0.1700,0.2025,1.1500,-0.6300,-9.9000,25,-10.1875,-11.5625,52.7500,0,0,0,0
10.3790,353.6250,-5.8750,-60.8768,-472.6902,0.0000,476.5942,0.0800,-0.0700,-0.1100,0.1530,1.0900,-0.6900,-9.8400,25,-10.1875,-10.8750,53.2500,0,0,0,0
10.4030,353.6250,-5.7500,-100.2676,-487.0141,57.2958,500.5189,0.0800,-0.0300,-0.2000,0.2175,1.0600,-0.6500,-9.9400,25,-10.1875,-10.8750,53.2500,0,0,0,0
10.4200,353.6250,-5.6250,-143.2395,-465.5282,71.6197,492.3042,0.1000,-0.0800,-0.0800,0.1510,1.0600,-0.6900,-9.8200,25,-9.6875,-11.2500,53.5625,0,0,0,0
10.4400,353.6250,-5.3750,0.0000,-487.0141,-10.7430,487.1326,0.0600,-0.2200,-0.0600,0.2358,0.9900,-0.8300,-9.8100,25,-9.6875,-11.2500,53.5625,0,0,0,0
10.4610,353.6250,-5.2500,236.3451,-494.1761,-118.1725,560.3872,0.0800,-0.1100,-0.0900,0.1631,0.9900,-0.7300,-9.8400,25,-9.6875,-11.2500,53.5625,0,0,0,0
10.4810,353.5625,-5.1875,-96.6866,-379.5845,-107.4296,406.1697,0.1200,-0.0800,-0.0700,0.1603,1.0000,-0.6900,-9.8200,25,-8.8750,-12.0000,53.5625,0,0,0,0
10.5020,353.5625,-5.0000,-257.8310,-408.2324,39.3908,484.4401,0.1500,-0.0300,-0.1400,0.2074,1.0100,-0.6400,-9.8900,25,-8.8750,-12.0000,53.5625,0,0,0,0
10.5210,353.5625,-4.9375,-82.3627,-508.5001,25.0669,515.7366,0.2000,0.0500,-0.1100,0.2337,1.0300,-0.5400,-9.8600,25,-9.2500,-11.2500,54.3750,0,0,0,0
10.5420,353.5625,-4.6875,-290.0599,-476.2712,93.1056,565.3651,0.1500,-0.0700,-0.2100,0.2674,0.9500,-0.6600,-9.9600,25,-9.2500,-11.2500,54.3750,0,0,0,0
10.5630,353.6250,-4.5625,-365.2606,-447.6233,114.5916,588.9933,0.0900,-0.1500,-0.1000,0.2015,0.8700,-0.7200,-9.8500,25,-9.2500,-11.2500,54.3750,0,0,0,0
10.5790,353.6250,-4.5000,-311.5458,-411.8134,128.9155,532.2315,0.0700,-0.2300,-0.0200,0.2412,0.8300,-0.7800,-9.7800,25,-9.0000,-11.1875,53.2500,0,0,0,0
10.6040,353.6875,-4.3125,-361.6796,-426.1374,71.6197,563.5021,0.1300,-0.1400,-0.0300,0.1934,0.8700,-0.6800,-9.7900,25,-9.0000,-11.1875,53.2500,0,0,0,0
10.6200,353.6875,-4.1875,-376.0036,-540.7290,21.4859,658.9599,0.2100,-0.0700,-0.0300,0.2234,0.9200,-0.5800,-9.8000,25,-10.3750,-11.8750,52.6875,0,0,0,0
10.6450,353.6875,-3.9375,-264.9930,-508.5001,-3.5810,573.4165,0.1600,-0.0600,-0.2600,0.3111,0.8400,-0.5600,-10.0300,25,-10.3750,-11.8750,52.6875,0,0,0,0
10.6610,353.6875,-3.8750,-279.3169,-179.0493,85.9437,342.7286,0.2000,-0.0300,-0.2300,0.3063,0.8700,-0.5200,-10.0000,25,-10.3750,-11.8750,52.6875,0,0,0,0
10.6820,353.7500,-3.8750,-379.5845,0.0000,107.4296,394.4940,0.0800,-0.1400,-0.1500,0.2202,0.7500,-0.6000,-9.9200,25,-10.0625,-11.5625,53.5000,0,0,0,0
10.7020,353.7500,-3.8750,-333.0317,21.4859,121.7535,355.2403,0.0300,-0.1700,-0.1300,0.2161,0.7000,-0.6200,-9.9100,25,-10.0625,-11.5625,53.5000,0,0,0,0
10.7230,353.8125,-3.8750,-347.3557,-82.3627,39.3908,359.1535,0.0100,-0.1800,-0.0700,0.1934,0.6700,-0.6100,-9.8400,25,-10.0625,-12.2500,53.5000,0,0,0,0
10.7430,353.8125,-3.8125,-350.9367,-132.4965,10.7430,375.2696,0.1500,-0.1300,-0.1200,0.2319,0.8100,-0.5500,-9.8900,25,-10.0625,-12.2500,53.5000,0,0,0,0
10.7630,353.8125,-3.7500,-111.0106,-268.5740,32.2289,292.3936,0.2900,-0.0200,-0.0200,0.2914,0.9400,-0.4200,-9.7900,25,-10.0625,-12.2500,53.5000,0,0,0,0
10.7800,353.8125,-3.6875,3.5810,-347.3557,-7.1620,347.4480,0.2500,0.0400,-0.1300,0.2846,0.8800,-0.3500,-9.9100,25,-9.6875,-11.0625,53.7500,0,0,0,0
10.8040,353.8125,-3.6250,-214.8592,-218.4402,35.8099,308.4849,0.1100,-0.1000,-0.2100,0.2573,0.7300,-0.5000,-9.9900,25,-9.6875,-11.0625,53.7500,0,0,0,0
10.8210,353.8750,-3.5625,-136.0775,-139.6585,85.9437,213.0913,0.1400,-0.1700,-0.0800,0.2343,0.7600,-0.5600,-9.8600,25,-8.5625,-12.0000,52.5625,0,0,0,0
