# Sesion:2 Fecha:2026-03-08 15:36:43 Shots:0 Duracion:19,80s
tSeg,yaw,roll,gx,gy,gz,gmag,lax,lay,laz,lamag,ax,ay,az,temp,mx,my,mz,cs,cg,ca,cm
8.1510,29.1250,-6.0000,-39.3908,-232.7641,218.4402,321.6316,0.1200,-0.0500,-0.2300,0.2642,1.1700,-0.1800,-9.9200,25,0.5625,15.1875,44.1875,1,3,1,2
8.1720,29.1250,-5.9375,-128.9155,-207.6972,121.7535,273.0957,0.1900,0.1000,-0.0500,0.2205,1.2100,-0.0600,-9.8100,25,0.5625,16.0000,45.0000,1,3,1,2
8.1920,28.8125,-5.8750,-193.3733,-236.3451,150.4014,340.4010,0.1300,0.0000,-0.0400,0.1360,1.1600,-0.1400,-9.8800,25,0.5625,16.0000,45.0000,1,3,1,2
8.2120,28.8750,-5.8125,-136.0775,-254.2500,229.1831,368.3545,0.0500,-0.1100,-0.1400,0.1849,1.0400,-0.2500,-9.8900,25,0.5625,16.0000,45.0000,1,3,1,2
8.2290,28.4375,-5.7500,-121.7535,-264.9930,164.7254,334.9323,0.1200,-0.0900,-0.2400,0.2830,1.1000,-0.2300,-9.9900,25,-0.0625,15.1875,44.5000,1,3,1,2
8.2540,28.5000,-5.6250,-64.4578,-229.1831,150.4014,281.6031,0.0900,-0.0600,-0.1100,0.1543,1.0500,-0.2000,-9.8600,25,-0.0625,15.1875,44.5000,1,3,1,2
8.2700,28.5625,-5.5625,-78.7817,-300.8029,139.6585,340.8715,0.1000,0.0000,-0.1200,0.1562,1.0500,-0.1100,-9.9700,25,1.0000,14.8750,44.1875,1,3,1,2
8.2900,28.2500,-5.4375,3.5810,-318.7078,111.0106,337.5068,0.1300,0.0200,-0.2400,0.2737,1.0600,-0.0800,-10.0300,25,1.0000,14.8750,44.1875,1,3,1,2
8.3110,28.3125,-5.3750,7.1620,-275.7359,125.3345,302.9692,0.1100,-0.0100,-0.2600,0.2825,1.0300,-0.1400,-10.0300,25,1.0000,14.8750,44.1875,1,3,1,2
8.3310,27.8750,-5.3125,-64.4578,-200.5352,71.6197,222.4827,0.1200,-0.0500,-0.2600,0.2907,0.9900,-0.2500,-9.8400,25,0.2500,14.8750,43.0000,1,3,1,2
8.3520,27.9375,-5.2500,-64.4578,-175.4683,64.4578,197.7340,0.1500,-0.0900,-0.1100,0.2066,1.0400,-0.2200,-9.8700,25,0.2500,14.8750,43.0000,1,3,1,2
8.3720,27.9375,-5.1875,-42.9718,-179.0493,75.2007,198.8979,0.1500,-0.0700,-0.1000,0.1934,1.0200,-0.1400,-9.7500,25,0.5625,14.3750,44.8750,1,3,1,2
8.3930,27.6250,-5.1250,-121.7535,-211.2782,28.6479,245.5261,0.1600,-0.0100,-0.1000,0.1889,1.0400,-0.1300,-9.8600,25,0.5625,14.3750,44.8750,1,3,1,2
8.4130,27.6250,-5.0625,-35.8099,-243.5071,78.7817,258.4272,0.1600,0.0000,-0.1300,0.2062,1.0300,-0.1100,-9.9000,25,0.5625,14.3750,44.8750,1,3,1,2
8.4300,27.3125,-5.0000,-14.3239,-261.4120,64.4578,269.6224,0.1700,0.0000,-0.2000,0.2625,1.0200,-0.1200,-9.9700,25,1.0000,15.0625,44.5000,1,3,1,2
8.4540,27.3125,-4.8750,7.1620,-261.4120,100.2676,280.0734,0.1900,0.0200,-0.2400,0.3068,1.0300,-0.0900,-10.0100,25,1.0000,15.0625,44.5000,1,3,1,2
8.4710,27.3750,-4.8125,-46.5528,-200.5352,71.6197,217.9700,0.1800,0.0000,-0.1900,0.2617,1.0000,-0.1400,-9.8700,25,0.2500,15.0625,44.5000,1,3,1,2
8.4910,26.8750,-4.7500,-14.3239,-218.4402,21.4859,219.9612,0.1800,-0.0200,-0.0600,0.1908,1.0000,-0.1400,-9.8300,25,0.2500,15.0625,44.5000,1,3,1,2
8.5120,26.8750,-4.6875,-53.7148,-229.1831,39.3908,238.6668,0.1900,0.0100,-0.1700,0.2551,1.0000,-0.1000,-9.9400,25,0.2500,15.0625,44.5000,1,3,1,2
8.5320,26.5625,-4.6250,-93.1056,-182.6303,42.9718,209.4494,0.1500,-0.0500,-0.1900,0.2472,0.9200,-0.1500,-9.9400,25,1.0000,14.3750,43.7500,1,3,1,2
8.5530,26.6250,-4.6250,-64.4578,-121.7535,71.6197,155.2679,0.1300,0.0000,-0.1400,0.1910,0.9300,-0.1100,-9.9100,25,1.0000,14.3750,43.7500,1,3,1,2
8.5730,26.6250,-4.5625,-85.9437,-100.2676,39.3908,137.8098,0.1600,-0.0100,-0.1800,0.2410,0.9400,-0.1100,-9.9500,25,1.3750,15.5000,44.1875,1,3,1,2
8.5930,26.3125,-4.5625,-28.6479,-150.4014,71.6197,169.0286,0.1300,-0.0400,-0.0800,0.1578,0.9100,-0.1800,-9.8200,25,1.3750,15.5000,44.1875,1,3,1,2
8.6140,26.3125,-4.5000,-32.2289,-207.6972,39.3908,213.8422,0.1500,-0.0700,-0.0600,0.1761,0.9200,-0.1700,-9.8300,25,1.3750,15.5000,44.1875,1,3,1,2
8.6310,25.9375,-4.4375,-35.8099,-247.0881,14.3239,250.0800,0.1800,-0.0400,-0.1500,0.2377,0.9600,-0.1400,-9.9200,25,1.3750,15.0625,43.0000,1,3,1,2
8.6550,25.9375,-4.3750,-21.4859,-193.3733,14.3239,195.0898,0.2000,0.0000,-0.0800,0.2154,0.9400,-0.1000,-9.8600,25,1.3750,15.0625,43.0000,1,3,1,2
8.6710,26.0000,-4.3125,-14.3239,-150.4014,42.9718,157.0743,0.2300,0.0000,-0.0900,0.2470,0.9500,-0.1200,-9.8100,25,0.5625,15.0625,44.5000,1,3,1,2
8.6920,25.5625,-4.2500,-111.0106,-168.3063,82.3627,217.7935,0.1500,-0.0500,-0.0300,0.1609,0.8500,-0.1400,-9.8400,25,0.5625,15.0625,44.5000,1,3,1,2
8.7130,25.6250,-4.2500,-179.0493,-179.0493,57.2958,259.6153,0.1600,-0.0200,-0.0800,0.1800,0.8900,-0.1000,-9.8600,25,0.5625,15.0625,44.5000,1,3,1,2
8.7330,25.2500,-4.1875,-71.6197,-200.5352,57.2958,220.5143,0.1500,0.0000,-0.1200,0.1921,0.8600,-0.0800,-9.9000,25,1.0000,14.7500,44.1875,1,3,1,2
8.7540,25.3125,-4.1250,-75.2007,-232.7641,75.2007,255.9090,0.2000,0.0200,-0.1300,0.2394,0.9000,-0.0400,-9.9100,25,1.0000,14.7500,44.1875,1,3,1,2
8.7740,25.3125,-4.0625,-25.0669,-250.6690,64.4578,260.0349,0.2100,0.0000,-0.1700,0.2702,0.8600,-0.1100,-9.8900,25,1.0000,14.7500,45.2500,1,3,1,2
8.7940,24.9375,-3.9375,-14.3239,-254.2500,-3.5810,254.6784,0.1200,-0.0600,-0.1100,0.1735,0.7900,-0.1500,-9.8600,25,1.0000,14.7500,45.2500,1,3,1,2
8.8150,24.9375,-3.8750,-14.3239,-247.0881,-42.9718,251.2056,0.0800,-0.0700,-0.1200,0.1603,0.7400,-0.1400,-9.9000,25,1.0000,14.7500,45.2500,1,3,1,2
8.8310,24.6250,-3.8125,-53.7148,-211.2782,-32.2289,220.3689,0.1500,-0.0200,0.0000,0.1513,0.8100,-0.0900,-9.7800,25,1.6875,15.5000,44.5000,1,3,1,2
8.8560,24.6250,-3.7500,-35.8099,-272.1550,-64.4578,281.9672,0.1400,-0.0300,-0.1500,0.2074,0.7700,-0.0900,-9.9400,25,1.6875,15.5000,44.5000,1,3,1,2
8.8720,24.5625,-3.6250,-10.7430,-257.8310,-42.9718,261.6082,0.1300,-0.0300,-0.2600,0.2922,0.8100,-0.0700,-9.9900,25,1.0000,15.0625,44.5000,1,3,1,2
8.8930,24.1875,-3.6250,14.3239,-153.9824,-3.5810,154.6887,0.2100,0.0000,-0.2000,0.2900,0.8300,-0.0600,-9.9900,25,1.0000,15.0625,44.5000,1,3,1,2
8.9130,24.1875,-3.5625,7.1620,-132.4965,50.1338,141.8450,0.1800,0.0000,-0.1000,0.2059,0.7900,-0.0600,-9.8900,25,1.0000,15.0625,44.5000,1,3,1,2
8.9330,23.8125,-3.5625,-85.9437,-111.0106,57.2958,151.6327,0.2100,0.0200,-0.0600,0.2193,0.8100,-0.0400,-9.9300,25,1.3750,15.5000,43.6875,1,3,1,2
8.9540,23.8750,-3.5000,-10.7430,-153.9824,57.2958,164.6475,0.2000,0.0600,-0.0100,0.2090,0.8000,0.0000,-9.8000,25,1.3750,15.5000,43.6875,1,3,1,2
8.9740,23.8750,-3.4375,-10.7430,-211.2782,17.9049,212.3075,0.1700,0.0300,-0.1500,0.2287,0.7300,-0.0400,-9.9300,25,2.0625,15.0625,44.1875,1,3,1,2
8.9950,23.6250,-3.4375,-28.6479,-196.9542,42.9718,203.6130,0.1300,0.0200,-0.2100,0.2478,0.6700,-0.0700,-9.9900,25,2.0625,15.0625,44.1875,1,3,1,2
9.0150,23.6250,-3.3750,-75.2007,-164.7254,50.1338,187.8909,0.0500,-0.0600,-0.2000,0.2147,0.6200,-0.1100,-9.9900,25,2.0625,15.0625,44.1875,1,3,1,2
9.0320,23.3750,-3.3125,0.0000,-150.4014,64.4578,163.6319,0.0100,-0.0800,-0.1500,0.1703,0.5700,-0.1400,-9.9400,25,1.6875,14.7500,43.2500,1,3,1,2
9.0560,23.3750,-3.2500,-3.5810,-179.0493,53.7148,186.9673,0.0500,-0.0400,-0.2000,0.2100,0.6000,-0.1000,-9.9900,25,1.6875,14.7500,43.2500,1,3,1,2
9.0730,23.3750,-3.1875,0.0000,-182.6303,-3.5810,182.6654,0.0600,-0.0500,-0.2000,0.2147,0.6100,-0.0800,-9.9800,25,2.0625,15.0625,44.5000,1,3,1,2
9.0930,23.1250,-3.1250,14.3239,-125.3345,-46.5528,134.4659,0.0600,-0.0700,-0.1800,0.2022,0.6800,-0.0700,-10.0400,25,2.0625,15.0625,44.5000,1,3,1,2
9.1140,23.1250,-3.1250,57.2958,-60.8768,-14.3239,84.8172,0.1300,0.0000,-0.1500,0.1985,0.6700,-0.0500,-9.9400,25,2.0625,15.0625,44.5000,1,3,1,2
9.1380,22.8125,-3.1250,-10.7430,-32.2289,-10.7430,35.6304,0.0900,-0.0400,-0.1200,0.1552,0.6200,-0.1000,-9.9100,25,1.6875,15.5000,44.5000,1,3,1,2
9.1580,22.8125,-3.1250,-25.0669,-17.9049,-3.5810,31.0123,0.1200,-0.0500,-0.0800,0.1526,0.6500,-0.1100,-9.8700,25,1.6875,15.5000,44.5000,1,3,1,2
9.1790,22.5625,-3.1250,35.8099,-32.2289,53.7148,72.1549,0.1400,-0.0100,0.0000,0.1404,0.6800,-0.0700,-9.7800,25,2.0625,14.7500,44.5000,2,3,1,2
9.2000,22.6250,-3.1250,-50.1338,-53.7148,75.2007,105.1372,0.1600,-0.0400,-0.0200,0.1661,0.6900,-0.1000,-9.8200,25,2.0625,14.7500,44.5000,2,3,1,2
9.2160,22.6250,-3.0625,-35.8099,-93.1056,78.7817,127.1124,0.1800,-0.0100,0.0100,0.1806,0.7100,-0.0700,-9.7700,25,2.0625,14.7500,44.5000,2,3,1,2
9.2370,22.2500,-3.0625,-60.8768,-128.9155,0.0000,142.5664,0.1300,-0.0400,-0.2000,0.2419,0.6600,-0.1000,-9.9900,25,1.3750,15.5000,43.7500,2,3,1,2
9.2570,22.2500,-3.0000,-114.5916,-75.2007,-39.3908,142.6114,0.1400,0.0300,-0.1300,0.1934,0.6600,-0.0100,-9.9300,25,1.3750,15.5000,43.7500,2,3,1,2
9.2780,22.0625,-3.0000,-46.5528,-93.1056,64.4578,122.4362,0.1400,0.0300,-0.1300,0.1934,0.6600,-0.0100,-9.9300,25,2.0625,14.7500,44.5000,2,3,1,2
9.2980,22.0625,-3.0000,-53.7148,-89.5247,89.5247,137.5304,0.0800,-0.0400,-0.1600,0.1833,0.6000,-0.0800,-9.9500,25,2.0625,14.7500,44.5000,2,3,1,2
9.3180,22.1250,-2.9375,-71.6197,-85.9437,57.2958,125.6921,0.0700,-0.0300,-0.1600,0.1772,0.5800,-0.0700,-9.9500,25,2.0625,14.7500,44.5000,2,3,1,2
9.3350,21.7500,-2.9375,-64.4578,-57.2958,7.1620,86.5384,0.0800,-0.0500,-0.1600,0.1857,0.5900,-0.0800,-9.9500,25,1.3750,15.5000,45.0000,2,3,1,2
9.3560,21.7500,-2.9375,-32.2289,-46.5528,25.0669,61.9210,0.0400,-0.0900,-0.1100,0.1476,0.5400,-0.1200,-9.9100,25,1.3750,15.5000,45.0000,2,3,1,2
9.3760,21.4375,-2.8750,7.1620,-64.4578,28.6479,70.8999,0.0800,0.0000,-0.1800,0.1970,0.5900,-0.0300,-9.9700,25,1.3750,15.0625,43.7500,2,3,1,2
9.3970,21.4375,-2.8750,-32.2289,-82.3627,0.0000,88.4438,0.1300,0.0200,-0.1000,0.1652,0.6200,-0.0100,-9.8900,25,1.3750,15.0625,43.7500,2,3,1,2
9.4170,21.4375,-2.8750,-85.9437,-103.8486,32.2289,138.5985,0.0300,-0.1000,-0.1100,0.1517,0.5200,-0.1300,-9.9000,25,1.3750,15.0625,43.7500,2,3,1,2
9.4370,21.2500,-2.8125,-64.4578,-100.2676,-53.7148,130.7428,0.0600,-0.0600,-0.1500,0.1723,0.5400,-0.0800,-9.9400,25,2.3750,14.7500,45.0000,2,3,1,2
9.4580,21.2500,-2.8125,-7.1620,-89.5247,17.9049,91.5781,0.1700,0.0300,-0.1300,0.2161,0.6500,0.0100,-9.9200,25,2.3750,14.7500,45.0000,2,3,1,2
9.4780,21.3125,-2.7500,-14.3239,-93.1056,71.6197,118.3352,0.0900,0.0000,-0.2000,0.2193,0.5700,-0.0200,-10.0000,25,1.6875,15.0625,44.1875,2,3,1,2
9.4980,21.0000,-2.7500,-57.2958,-64.4578,17.9049,88.0806,0.1200,-0.0100,-0.1900,0.2249,0.5900,-0.0300,-9.9800,25,1.6875,15.0625,44.1875,2,3,1,2
9.5190,21.0000,-2.7500,-35.8099,-60.8768,-7.1620,70.9903,0.1300,0.0000,-0.1800,0.2220,0.6000,-0.0100,-9.9800,25,1.6875,15.0625,44.1875,2,3,1,2
9.5390,20.6875,-2.7500,14.3239,-35.8099,-10.7430,40.0366,0.1600,0.0500,-0.0700,0.1817,0.6300,0.0300,-9.8700,25,1.3750,15.0625,44.5000,2,3,1,2
9.5600,20.6875,-2.6875,-103.8486,-75.2007,42.9718,135.2267,0.1400,0.0300,-0.1100,0.1806,0.6000,0.0100,-9.9100,25,1.3750,15.0625,44.5000,2,3,1,2
9.5770,20.5000,-2.6875,-225.6021,-14.3239,25.0669,227.4420,0.0700,-0.0100,-0.1400,0.1568,0.5400,-0.0200,-9.9300,25,2.0625,15.0625,43.6875,2,3,1,2
9.6000,20.5000,-2.6875,-164.7254,-21.4859,21.4859,167.5044,0.0300,-0.1000,-0.0700,0.1257,0.5000,-0.0900,-9.8700,25,2.0625,15.0625,43.6875,2,3,1,2
9.6170,20.5000,-2.6875,-39.3908,-53.7148,50.1338,83.3686,0.0800,-0.0300,-0.1600,0.1814,0.5500,-0.0200,-9.9600,25,2.0625,15.0625,43.6875,2,3,1,2
9.6380,20.3125,-2.6875,-89.5247,-32.2289,0.0000,95.1492,0.0700,-0.0500,-0.1300,0.1559,0.5400,-0.0300,-9.9200,25,2.0625,15.0625,45.2500,2,3,1,2
9.6580,20.3125,-2.6875,-82.3627,-57.2958,-42.9718,109.1467,0.1100,0.0100,-0.0600,0.1257,0.5700,0.0300,-9.8500,25,2.0625,15.0625,45.2500,2,3,1,2
9.6770,20.3125,-2.6875,3.5810,-93.1056,-25.0669,96.4875,0.0800,-0.0100,-0.2400,0.2532,0.5400,0.0000,-10.0400,25,1.3750,15.0625,44.8750,2,3,1,2
9.6990,20.0000,-2.6250,3.5810,-46.5528,-42.9718,63.4552,0.0900,0.0200,-0.2100,0.2293,0.5500,0.0400,-10.0000,25,1.3750,15.0625,44.8750,2,3,1,2
9.7200,20.0000,-2.6250,-7.1620,-35.8099,-10.7430,38.0664,0.0900,-0.0100,-0.2000,0.2195,0.5500,0.0000,-10.0000,25,1.3750,15.0625,44.8750,2,3,1,2
9.7400,19.8125,-2.6250,42.9718,-53.7148,0.0000,68.7885,0.0500,-0.0600,-0.1800,0.1962,0.5000,-0.0400,-9.9800,25,2.3750,15.0625,44.0625,2,3,1,2
9.7610,19.8125,-2.6250,0.0000,-28.6479,39.3908,48.7067,0.0700,-0.0300,-0.0600,0.0970,0.5200,-0.0100,-9.8500,25,2.3750,15.0625,44.0625,2,3,1,2
9.7810,19.6875,-2.5625,21.4859,-42.9718,21.4859,52.6295,0.0900,0.0300,-0.1800,0.2035,0.5400,0.0500,-9.9700,25,2.0625,14.7500,44.8750,2,3,1,2
9.8050,19.6875,-2.5625,-89.5247,-42.9718,0.0000,99.3038,0.0700,-0.0100,-0.0800,0.1068,0.5100,0.0000,-9.8700,25,2.0625,14.7500,44.8750,2,3,1,2
9.8220,19.6875,-2.5625,-121.7535,-64.4578,-32.2289,141.4830,0.0600,-0.0500,-0.1300,0.1517,0.5000,-0.0300,-9.9300,25,2.0625,14.7500,44.8750,2,3,1,2
9.8430,19.4375,-2.5625,-39.3908,-57.2958,-7.1620,69.8981,0.0800,-0.0600,-0.0600,0.1166,0.5200,-0.0300,-9.8600,25,1.6875,14.3750,44.3750,2,3,1,2
9.8630,19.4375,-2.5000,-93.1056,-103.8486,42.9718,145.9444,0.0800,-0.0100,-0.2000,0.2156,0.5100,0.0000,-9.9400,25,1.6875,14.3750,44.3750,2,3,1,2
9.8840,19.1875,-2.5000,-71.6197,-89.5247,71.6197,135.1793,0.0500,-0.0600,-0.2300,0.2429,0.4800,-0.0300,-10.0300,25,1.6875,15.8750,43.5625,2,3,1,2
9.9050,19.1875,-2.4375,-53.7148,-60.8768,21.4859,83.9816,0.0800,0.0000,-0.1800,0.1970,0.4900,0.0600,-9.9700,25,1.6875,15.8750,43.5625,2,3,1,2
9.9240,19.1875,-2.4375,-7.1620,-78.7817,7.1620,79.4301,0.1200,0.0300,-0.1800,0.2184,0.4900,-0.0200,-10.0500,25,3.1875,15.8750,44.3750,2,3,1,2
9.9450,19.1875,-2.4375,-7.1620,-50.1338,42.9718,66.4174,0.0800,0.0000,-0.1900,0.2062,0.4900,0.0500,-9.9800,25,3.1875,15.8750,44.3750,2,3,1,2
9.9660,19.1875,-2.3750,-32.2289,-39.3908,21.4859,55.2448,0.1000,0.0100,-0.0200,0.1025,0.5200,0.0500,-9.8200,25,3.1875,15.8750,44.3750,2,3,1,2
9.9860,19.0000,-2.3750,10.7430,-93.1056,75.2007,120.1633,0.0900,0.0100,-0.0400,0.0990,0.4600,-0.0300,-9.8000,25,2.3750,16.2500,44.0625,2,3,1,2
10.0070,19.0000,-2.3125,-32.2289,-179.0493,28.6479,184.1686,0.0800,0.0200,-0.3300,0.3401,0.4800,0.0700,-10.1300,25,2.3750,16.2500,44.0625,2,3,1,2
10.0270,19.0000,-2.3125,-78.7817,-64.4578,0.0000,101.7908,0.1200,-0.0300,-0.1500,0.1944,0.5200,0.0100,-9.9500,25,2.7500,14.7500,42.8750,2,3,1,2
10.0480,18.9375,-2.3125,-114.5916,-7.1620,10.7430,115.3167,0.0200,-0.1100,-0.1800,0.2119,0.4100,-0.0500,-9.9800,25,2.7500,14.7500,42.8750,2,3,1,2
10.0680,18.9375,-2.3125,-39.3908,-7.1620,25.0669,47.2365,0.0600,-0.0500,-0.1100,0.1349,0.4600,0.0000,-9.9100,25,2.7500,14.7500,42.8750,2,3,1,2
10.0890,18.6875,-2.2500,50.1338,-50.1338,17.9049,73.1258,0.0500,-0.0500,-0.1500,0.1658,0.4500,0.0000,-9.9400,25,1.6875,14.7500,42.5000,2,3,1,2
10.1130,18.6875,-2.2500,85.9437,-35.8099,53.7148,107.4893,0.1000,0.0000,-0.1600,0.1887,0.4900,0.0400,-9.9500,25,1.6875,14.7500,42.5000,2,3,1,2
10.1340,18.6875,-2.2500,-32.2289,-3.5810,28.6479,43.2692,0.0500,-0.0600,-0.1300,0.1517,0.4400,-0.0100,-9.9300,25,2.7500,15.0625,44.8750,2,3,1,2
10.1540,18.6875,-2.2500,-28.6479,-32.2289,-10.7430,44.4389,0.1200,0.0200,-0.0600,0.1356,0.5100,0.0800,-9.8600,25,2.7500,15.0625,44.8750,2,3,1,2
10.1740,18.6875,-2.2500,-93.1056,-78.7817,-10.7430,122.4362,0.0900,0.0000,-0.1200,0.1500,0.4800,0.0600,-9.9200,25,2.7500,15.0625,44.8750,2,3,1,2
10.1950,18.4375,-2.1875,-96.6866,-25.0669,25.0669,102.9806,0.0500,-0.0600,-0.1700,0.1871,0.4400,0.0000,-9.9700,25,2.0625,15.5000,44.0625,2,3,1,2
10.2160,18.5000,-2.1875,-50.1338,-7.1620,42.9718,66.4174,0.0900,0.0200,-0.2200,0.2385,0.4800,0.0900,-10.0200,25,2.0625,15.5000,44.0625,2,3,1,2
10.2360,18.2500,-2.1875,-46.5528,-14.3239,21.4859,53.2352,0.0700,-0.0200,-0.1500,0.1667,0.4600,0.0500,-9.9400,25,1.6875,15.0625,43.6875,2,3,1,2
10.2570,18.2500,-2.1875,-71.6197,-7.1620,0.0000,71.9769,0.1000,-0.0200,-0.1700,0.1982,0.4800,0.0400,-9.9700,25,1.6875,15.0625,43.6875,2,3,1,2
10.2770,18.2500,-2.1875,21.4859,-32.2289,28.6479,48.1772,0.1200,0.0300,-0.1300,0.1794,0.5100,0.1100,-9.9300,25,1.6875,15.8750,43.6875,2,3,1,2
10.2970,17.9375,-2.1875,21.4859,-35.8099,60.8768,73.8239,0.1100,0.0200,-0.0900,0.1435,0.4900,0.0900,-9.8900,25,1.6875,15.8750,43.6875,2,3,1,2
10.3180,18.0000,-2.1875,53.7148,-82.3627,71.6197,121.6482,0.0500,-0.0800,-0.2200,0.2394,0.4300,-0.0100,-10.0200,25,1.6875,15.8750,43.6875,2,3,1,2
10.3420,17.6875,-2.1875,-21.4859,-14.3239,7.1620,26.7976,0.0700,-0.0400,-0.0700,0.1068,0.4500,0.0200,-9.8700,25,1.3750,14.7500,44.0625,2,3,1,2
10.3630,17.7500,-2.1875,-35.8099,-28.6479,46.5528,65.3469,0.0400,-0.0800,-0.0600,0.1077,0.4200,-0.0100,-9.8600,25,1.3750,14.7500,44.0625,2,3,1,2
10.3830,17.5625,-2.1875,-64.4578,-14.3239,39.3908,76.8870,0.0900,0.0000,-0.0400,0.0985,0.4700,0.0700,-9.8300,25,2.0625,15.0625,43.1875,2,3,1,2
10.4040,17.5625,-2.1875,-107.4296,-7.1620,32.2289,112.3882,0.0800,-0.0300,-0.1200,0.1473,0.4600,0.0400,-9.9200,25,2.0625,15.0625,43.1875,2,3,1,2
10.4250,17.5625,-2.1875,-28.6479,-39.3908,42.9718,64.9532,0.0900,-0.0300,-0.1500,0.1775,0.4700,0.0400,-9.9400,25,2.0625,15.5000,43.6875,2,3,1,2
10.4450,17.4375,-2.1250,-39.3908,-60.8768,35.8099,80.8701,0.1300,0.0100,-0.1900,0.2304,0.5000,0.1000,-9.9900,25,2.0625,15.5000,43.6875,2,3,1,2
10.4690,17.4375,-2.1250,-107.4296,-60.8768,32.2289,127.6158,0.1200,0.0200,-0.1100,0.1640,0.4900,0.1100,-9.9100,25,2.0625,15.5000,43.6875,2,3,1,2
10.4900,17.3125,-2.1250,-75.2007,-60.8768,46.5528,107.3699,0.0800,-0.0300,-0.0700,0.1105,0.4400,0.0500,-9.8700,25,2.3750,15.0625,42.8750,2,3,1,2
10.5110,17.3750,-2.0625,-107.4296,-68.0387,32.2289,131.1834,0.0500,-0.0900,-0.2500,0.2704,0.4100,0.0000,-10.0500,25,2.3750,15.0625,42.8750,2,3,1,2
10.5350,17.1250,-2.0625,3.5810,-10.7430,39.3908,40.9863,0.0800,-0.0500,-0.0700,0.1175,0.4400,0.0400,-9.8700,25,1.3750,14.3750,43.1875,2,3,1,2
10.5550,17.1250,-2.0625,32.2289,-25.0669,32.2289,52.0168,0.0900,-0.0300,-0.1800,0.2035,0.4500,0.0700,-9.9800,25,1.3750,14.3750,43.1875,2,3,1,2
10.5750,17.1250,-2.0625,-32.2289,-7.1620,17.9049,37.5577,0.0800,0.0000,-0.1500,0.1700,0.4400,0.0900,-9.9400,25,1.3750,14.3750,43.1875,2,3,1,2
10.5960,17.0625,-2.0625,10.7430,-21.4859,3.5810,24.2874,0.0600,-0.0800,-0.1000,0.1414,0.4200,0.0100,-9.9000,25,2.3750,15.0625,43.6875,2,3,1,2
10.6170,17.0625,-2.0625,-50.1338,-64.4578,14.3239,82.9058,0.0800,-0.0200,-0.1200,0.1456,0.4400,0.0800,-9.9400,25,2.3750,15.0625,43.6875,2,3,1,2
10.6380,16.8125,-2.0000,-35.8099,-68.0387,25.0669,80.8701,0.0900,-0.0300,-0.1300,0.1609,0.4400,0.0700,-9.9300,25,1.6875,14.7500,43.1875,2,3,1,2
10.6620,16.8125,-2.0000,-25.0669,-57.2958,17.9049,65.0519,0.1000,0.0100,-0.1300,0.1643,0.4400,0.1200,-9.9300,25,1.6875,14.7500,43.1875,2,3,1,2
10.6820,16.6875,-2.0000,10.7430,-60.8768,46.5528,77.3858,0.0800,-0.0100,-0.1200,0.1446,0.4300,0.0800,-9.9200,25,2.3750,15.8750,44.0625,2,3,1,2
10.7030,16.6875,-1.9375,-10.7430,-82.3627,17.9049,84.9683,0.0700,-0.0300,-0.0300,0.0819,0.4100,0.0700,-9.8300,25,2.3750,15.8750,44.0625,2,3,1,2
10.7230,16.7500,-1.8750,-39.3908,-125.3345,57.2958,143.3289,0.0900,0.0100,-0.0900,0.1277,0.4200,0.1200,-9.8900,25,2.3750,15.8750,44.0625,2,3,1,2
10.7400,16.6250,-1.8750,-78.7817,-114.5916,64.4578,153.2729,0.0600,0.0000,-0.3000,0.3059,0.3900,0.1100,-10.1000,25,2.3750,15.5000,43.1875,2,3,1,2
10.7640,16.6875,-1.8750,-32.2289,-42.9718,75.2007,92.4144,0.0500,-0.0400,-0.1300,0.1449,0.3700,0.0700,-9.9300,25,2.3750,15.5000,43.1875,2,3,1,2
10.7810,16.6250,-1.8125,-28.6479,-75.2007,64.4578,103.1051,0.0400,-0.0400,-0.1400,0.1510,0.3600,0.0700,-9.9400,25,2.3750,15.0625,43.1875,2,3,1,2
10.8050,16.6250,-1.8125,-75.2007,-60.8768,57.2958,112.4453,0.0700,-0.0100,-0.1500,0.1658,0.3800,0.1000,-9.9500,25,2.3750,15.0625,43.1875,2,3,1,2
10.8220,16.6250,-1.8125,-25.0669,-35.8099,57.2958,72.0660,0.1000,-0.0200,-0.1000,0.1428,0.4100,0.0900,-9.9000,25,2.3750,15.0625,43.1875,2,3,1,2
10.8420,16.4375,-1.7500,50.1338,-46.5528,68.0387,96.4875,0.1400,0.0000,-0.1900,0.2360,0.4500,0.1200,-9.9900,25,2.0625,15.8750,43.5625,2,3,1,2
10.8660,16.5000,-1.7500,-21.4859,-42.9718,42.9718,64.4578,0.1000,0.0000,-0.0800,0.1281,0.4100,0.1100,-9.8800,25,2.0625,15.8750,43.5625,2,3,1,2
10.8830,16.3750,-1.7500,3.5810,-82.3627,35.8099,89.8820,0.1300,0.0100,-0.1300,0.1841,0.4400,0.1300,-9.9300,25,2.3750,15.0625,44.3750,2,3,1,2
10.9040,16.3750,-1.6875,-14.3239,-103.8486,10.7430,105.3808,0.1000,0.0400,-0.2300,0.2540,0.4000,0.1600,-10.0400,25,2.3750,15.0625,44.3750,2,3,1,2
10.9240,16.4375,-1.6875,-89.5247,-21.4859,111.0106,144.2209,0.0400,-0.0500,-0.1300,0.1449,0.3300,0.0600,-9.9300,25,2.3750,15.0625,44.3750,2,3,1,2
